,x,y,z,theta_x,theta_y,theta_z
B_C_in_4-C_in_5,-0.3914435157494722,6.035,0.3914435157494724,0.0,-0.9332432027148603,-2.404978624359761
B_C_in_1-C_in_2,-0.3914435157494722,1.775,0.39144351574947256,0.0,-0.9332432027148606,-2.404978624359762
B_C_in_10-C_in_9,-4.914856978031007e-16,7.1,-0.7828870314989447,0.0,-1.5707963267948966,-4.71238898038469
B_C_in_10-C_left_2,0.3914435157494723,6.035,-0.39144351574947256,0.0,-0.9332432027148607,-3.878206682819825
B_C_in_1-C_left_0,0.39144351574947245,1.775,0.3914435157494723,0.0,-0.9332432027148602,-0.7366140292300316
B_C_in_7-C_left_3,0.3914435157494719,3.905,-0.39144351574947245,0.0,-0.9332432027148607,-2.404978624359762
B_C_in_10-C_in_5,-0.3914435157494724,6.035,-0.3914435157494723,0.0,-0.9332432027148602,-5.546571277949555
B_C_in_2-C_in_8,-0.3914435157494724,1.7750000000000004,-0.3914435157494721,0.0,-0.9332432027148602,-5.546571277949554
B_C_in_0-C_in_1,2.2177384647107151e-16,2.84,0.7828870314989447,0.0,-1.5707963267948966,-1.5707963267948966
B_C_in_5-C_in_6,-0.7828870314989447,4.970000000000001,2.697118513320293e-16,0.0,-1.5707963267948963,-4.71238898038469
B_C_in_6-C_in_7,-0.3914435157494728,3.905,-0.3914435157494721,0.0,-0.9332432027148597,-0.736614029230032
B_C_in_4-C_left_2,0.39144351574947245,6.035,0.3914435157494721,0.0,-0.9332432027148602,-0.736614029230032
B_C_in_3-C_in_4,2.2177384647107151e-16,7.1000000000000005,0.7828870314989447,0.0,-1.5707963267948966,-1.5707963267948966
B_C_in_9-C_left_4,0.3914435157494719,8.165,-0.39144351574947256,0.0,-0.9332432027148607,-2.4049786243597615
B_C_in_0-C_left_3,0.39144351574947245,3.9050000000000002,0.3914435157494722,0.0,-0.9332432027148599,-5.546571277949555
B_C_left_2-C_left_3,0.7828870314989447,4.97,-3.3306690738754696e-16,0.0,-1.5707963267948966,-4.71238898038469
B_C_left_0-C_left_1,0.7828870314989447,0.71,-5.551115123125783e-17,0.0,-1.5707963267948966,-4.71238898038469
B_C_in_7-C_in_8,-4.914856978031007e-16,2.8400000000000003,-0.7828870314989447,0.0,-1.5707963267948966,-1.5707963267948961
B_C_in_0-C_in_6,-0.3914435157494722,3.9050000000000002,0.39144351574947256,0.0,-0.9332432027148604,-3.8782066828198243
B_C_in_3-C_left_4,0.39144351574947245,8.165,0.3914435157494721,0.0,-0.9332432027148596,-5.546571277949557
B_C_in_8-C_left_0,0.3914435157494723,1.7750000000000004,-0.3914435157494724,0.0,-0.9332432027148606,-3.878206682819825
