,x,y,z
C_left_0,1.9572175787473616,1.42,-1.1102230246251565e-16
C_left_1,1.9572175787473616,0.0,0.0
C_left_2,1.9572175787473616,5.68,-4.440892098500626e-16
C_left_3,1.9572175787473616,4.26,-2.220446049250313e-16
C_in_0,1.5834222828960025,3.5500000000000003,1.150423628315281
C_in_1,1.5834222828960025,2.13,1.150423628315281
C_in_2,0.6048134935223222,1.42,1.861424532075101
C_left_4,1.9572175787473616,8.52,-4.440892098500626e-16
C_in_3,1.5834222828960025,7.8100000000000005,1.150423628315281
C_in_4,1.5834222828960025,6.390000000000001,1.150423628315281
C_in_5,0.6048134935223217,5.680000000000001,1.861424532075101
C_in_6,0.6048134935223222,4.26,1.861424532075101
C_in_7,-0.6048134935223212,3.55,1.8614245320751013
C_in_8,-0.6048134935223219,2.130000000000001,1.861424532075101
C_in_9,-1.5834222828960023,1.4200000000000006,1.1504236283152816
C_in_10,-0.6048134935223212,7.81,1.8614245320751013
C_in_11,-0.6048134935223215,6.390000000000001,1.8614245320751013
C_in_12,-1.5834222828960023,5.680000000000001,1.1504236283152816
C_in_13,-1.5834222828960023,4.260000000000002,1.1504236283152816
C_in_14,-1.9572175787473616,3.5500000000000016,-6.294891837457796e-16
C_in_15,-1.9572175787473616,2.1300000000000003,2.396900243047889e-16
C_in_16,-1.5834222828960025,1.4200000000000004,-1.150423628315281
C_in_17,-1.5834222828960018,8.52,1.1504236283152822
C_in_18,-1.9572175787473616,7.81,1.1088692323553574e-15
C_in_19,-1.9572175787473616,6.390000000000001,1.1088692323553574e-15
C_in_20,-1.5834222828960025,5.680000000000001,-1.150423628315281
C_in_21,-1.583422282896002,4.260000000000002,-1.1504236283152818
C_in_22,-0.6048134935223203,3.550000000000001,-1.8614245320751015
C_in_23,-0.6048134935223203,2.130000000000001,-1.8614245320751015
C_in_24,0.6048134935223213,1.4200000000000008,-1.8614245320751013
C_in_25,-1.5834222828960032,8.52,-1.1504236283152804
C_in_26,-0.6048134935223219,7.81,-1.861424532075101
C_in_27,-0.6048134935223219,6.390000000000001,-1.861424532075101
C_in_28,0.6048134935223196,5.680000000000001,-1.8614245320751017
C_in_29,0.6048134935223196,4.260000000000002,-1.8614245320751017
C_in_30,1.5834222828960012,3.550000000000001,-1.150423628315283
C_in_31,1.5834222828960023,2.130000000000001,-1.1504236283152816
C_in_32,1.5834222828960023,7.810000000000002,-1.1504236283152816
C_in_33,1.5834222828960034,6.3900000000000015,-1.1504236283152802
