,x,y,z,theta_x,theta_y,theta_z
B_C_in_203-C_in_226,2.5840462598902256,19.46477794024781,-2.18857554227849,0.0,-1.099461206081064,-2.017116050420623
B_C_in_209-C_in_231,1.7334061890640369,33.635787821432416,2.9090309316380156,0.0,-1.2612786696049407,-1.004291085854939
B_C_in_254-C_in_268,-3.3142476812889026,34.12444333457671,0.694924661084485,0.0,-0.9491314268835085,-4.561599583627973
B_C_in_199-C_in_200,-1.1042606675854019,21.175072236252852,-3.2166014354515102,0.0,-1.4415379662992733,-1.1824831002393164
B_C_in_207-C_in_229,3.0422386646777904,35.1017543608653,1.4872598578095702,0.0,-1.006772431848927,-1.2563980660460856
B_C_in_175-C_in_198,-2.7559515676165938,21.419399992825,-1.967711598396444,0.0,-1.065251781711036,-5.11868363304523
B_C_in_126-C_in_127,-1.7096429033863476,18.97612242710352,2.8691509926428327,0.0,-1.037403021333887,-3.007033538995765
B_C_in_163-C_in_164,3.2968042339140124,28.993560446561595,0.8348642163678579,0.0,-1.1757714875711605,-4.81816994268288
B_C_in_51-C_in_52,-1.9407362171274731,3.3391460064860263,-2.7181701954094777,0.0,-0.9555168739004314,-0.1419358023709698
B_C_in_14-C_in_15,2.5021013392735716,6.515406841923955,2.3033465446020656,0.0,-1.2744093695320668,-4.997353941488012
B_C_in_54-C_in_74,0.9662395452987478,2.3618349801974334,-3.2455414214908913,0.0,-1.400179285157131,-2.1879533843843504
B_C_in_55-C_in_56,1.7096429033863503,0.4072129276202462,-2.8691509926428314,0.0,-1.0374030213338858,-3.2761517681838237
B_C_in_94-C_in_95,1.3661138987377572,6.026751328779657,-3.114425987593926,0.0,-1.410648170731144,-4.335257903291451
B_C_in_109-C_in_110,-3.3370430691684794,13.600911782516254,-0.1380211222866582,0.0,-0.12290326479422158,-1.229370275322195
B_C_in_251-C_in_252,-1.4668709950599959,35.1017543608653,3.000532579315604,0.0,-1.119362300107501,-3.0128590194618434
B_C_in_67-C_in_89,-3.3142476812889017,9.203012164217583,-0.694924661084487,0.0,-0.9491314268835052,-4.863178377141409
B_C_in_16-C_in_28,0.6949246610844859,6.271079085351806,3.3142476812889017,0.0,-1.448376568175239,-0.9437187882309326
B_C_in_110-C_in_111,-3.2166014354515102,12.867928512799809,-1.1042606675854045,0.0,-1.1858934079004837,-1.4312699623742948
B_C_in_100-C_in_101,2.8470943190348983,20.197761209964256,1.860099555143242,0.0,-1.2320158455235943,-4.944684277106077
B_C_in_250-C_in_251,-0.5597647960113374,35.83473763058175,3.3544865165433686,0.0,-1.5054092209381238,-1.9740388357820018
B_C_in_27-C_in_28,0.5597647960113372,7.492717868212547,3.3544865165433686,0.0,-1.5054092209381236,-5.115631489371798
B_C_in_142-C_in_143,3.000532579315604,25.817299611123666,1.466870995059995,0.0,-0.46821198407260584,-6.02433279390709
B_C_in_249-C_in_250,0.4131205426431749,36.5677209002982,3.3142476812889017,0.0,-1.4476205258506814,-6.166521210171167
B_C_in_34-C_in_35,-3.201048256262664,2.3618349801974334,-0.9529933560945802,0.0,-0.3110549715052894,-0.3870205549035499
B_C_in_197-C_in_220,-2.584046259890225,23.86267755854648,-2.1885755422784907,0.0,-1.0994612060810631,-5.158708704010418
B_C_in_266-C_in_267,-3.0005325793156032,36.079065387153896,1.4668709950599979,0.0,-0.4682119840726078,-2.882740140317286
B_C_in_169-C_in_192,-1.4872598578095735,25.817299611123666,3.042238664677789,0.0,-1.3063802432135385,-4.125420204268181
B_C_in_59-C_in_81,1.7334061890640358,15.066878321949144,2.909030931638016,0.0,-1.2612786696049418,-1.0042910858549425
B_C_in_74-C_in_75,1.9407362171274753,2.85049049334173,-2.7181701954094764,0.0,-0.9555168739004307,-3.2835284559607625
B_C_in_129-C_in_130,-3.3544865165433686,16.77717261795418,0.5597647960113381,0.0,-1.1684653183768603,-1.6418668121422402
B_C_in_42-C_in_43,0.28084161450402606,9.935995433934028,3.3892542548601527,0.0,-1.5380082231452474,-5.11936638333383
B_C_in_146-C_in_147,-0.13802112228665575,22.88536653225789,3.3370430691684794,0.0,-1.529736469698992,-3.02571835213122
B_C_in_232-C_in_233,-0.2808416145040275,33.39146006486027,3.3892542548601523,0.0,-1.5380082231452468,-1.9777737297440396
B_C_in_81-C_in_82,0.6853979307947202,15.555533835093438,3.2688126211431836,0.0,-1.365516099605069,-6.164914608077681
B_C_in_66-C_in_67,-3.3142476812889026,8.714356651073288,0.41312054264317327,0.0,-0.16945153652856326,-2.38700428762903
B_C_in_36-C_in_37,-2.15857233462498,0.8958684407645434,-2.5486215395531593,0.0,-0.873728155938406,-0.15123921148098285
B_C_in_208-C_in_209,2.5486215395531597,33.14713230828812,2.1585723346249797,0.0,-0.7105924869280164,-6.105148693809198
B_C_in_217-C_in_239,-3.314247681288901,27.77192166370085,-0.6949246610844901,0.0,-0.9491314268835038,-4.863178377141411
B_C_in_244-C_in_245,1.36611389873776,24.595660828262922,-3.1144259875939246,0.0,-1.4106481707311442,-4.33525790329145
B_C_in_71-C_in_93,-0.6949246610844845,6.271079085351805,-3.314247681288902,0.0,-1.4483765681752394,-5.339466518948654
B_C_in_275-C_in_286,1.9677115983964475,30.703854742566627,-2.7559515676165915,0.0,-1.2177348246979542,-2.113109816153464
B_C_in_198-C_in_199,-1.9407362171274714,21.908055505969294,-2.7181701954094786,0.0,-0.9555168739004323,-0.14193580237097292
B_C_in_89-C_in_90,-2.8691509926428322,9.69166767736188,-1.709642903386348,0.0,-0.5485089097190278,-0.22340001021341438
B_C_in_165-C_in_188,2.188575542278489,28.749232689989448,2.5840462598902265,0.0,-1.1760403428350659,-1.056515629757878
B_C_in_129-C_in_152,-3.3603142688207708,17.998811400814922,0.4188627367906829,0.0,-0.9391374838422172,-4.621060937345726
B_C_in_125-C_in_148,-0.9662395452987464,20.9307444796807,3.245541421490892,0.0,-1.400179285157131,-4.09523192279524
B_C_in_50-C_in_51,-2.6837642447004595,4.072129276202471,-2.088857557468256,0.0,-1.252159961884342,-1.3111349020422114
B_C_in_271-C_in_282,-1.7334061890640338,33.63578782143241,-2.9090309316380174,0.0,-1.261278669604942,-5.278894221324643
B_C_in_209-C_in_210,1.8600995551432407,32.41414903857167,2.8470943190348983,0.0,-1.3519263588496924,-5.059794347204042
B_C_in_48-C_in_49,-3.3892542548601527,5.53809581563536,-0.28084161450402584,0.0,-1.164050589652045,-1.5350943177571355
B_C_in_19-C_in_9,-0.9662395452987476,2.3618349801974334,3.245541421490892,0.0,-1.4001792851571313,-4.0952319227952385
B_C_in_15-C_in_16,1.7096429033863476,5.7824235722075095,2.869150992642833,0.0,-1.0374030213338872,-6.148626192585556
B_C_in_60-C_in_61,0.9529933560945797,13.112256269371958,3.201048256262664,0.0,-1.283431582253482,-6.1624349035720805
B_C_in_212-C_in_213,-0.9529933560945819,30.21519922942234,3.2010482562626636,0.0,-1.2834315822534814,-3.02084224998229
B_C_in_203-C_in_204,2.5021013392735734,18.24313915738707,-2.3033465446020633,0.0,-1.2744093695320635,-4.427424019281364
B_C_in_17-C_in_18,-0.13802112228665764,4.316457032774619,3.3370430691684794,0.0,-1.5297364696989912,-3.0257183521312174
B_C_in_260-C_in_274,-0.139939555283368,29.726543716278037,-3.3834265025827506,0.0,-1.546203256282748,-5.349313173884321
B_C_in_143-C_in_144,2.5021013392735725,25.084316341407224,2.3033465446020647,0.0,-1.274409369532066,-4.997353941488013
B_C_in_214-C_in_215,-2.548621539553158,28.749232689989448,2.1585723346249814,0.0,-0.7105924869280172,-2.963556040219405
B_C_in_41-C_in_42,1.2140788704497658,10.668978703650474,3.1114174859716393,0.0,-1.2013765245195778,-6.1589916068254045
B_C_in_297-C_left_4,3.3603142688207708,36.5677209002982,-0.41886273679068137,0.0,-0.9391374838422135,-1.66212436983386
B_C_in_282-C_in_283,-0.6853979307947184,34.12444333457671,-3.268812621143184,0.0,-1.3655160996050695,-0.1182706991018998
