,x,y,z,theta_x,theta_y,theta_z
B_C_in_30-C_in_31,-3.764594960589959,3.6892682201217086,1.3702005097232945,0.0,-0.3490658503988668,-3.141592653589793
B_C_in_32-C_in_33,-3.945335125691429,2.4595121467478056,-0.6956690305962198,0.0,-0.17453292519943192,0.0
B_C_in_101-C_in_102,-1.3702005097232932,9.838048586991222,-3.7645949605899585,0.0,-1.2217304763960308,0.0
B_C_in_10-C_left_3,3.945335125691429,7.378536440243417,0.6956690305962216,0.0,-0.17453292519943317,0.0
B_C_in_40-C_in_59,0.35320042336608265,10.452926623678174,4.0370993124317565,0.0,-1.527246177409035,-1.0493953739386885
B_C_in_31-C_in_32,-4.0370993124317565,3.0743901834347573,0.3532004233660838,0.0,-1.0499399330102002,-1.621009630488834
B_C_in_130-C_left_5,4.0370993124317565,12.912438770425979,-0.35320042336608115,0.0,-1.0499399330102004,-4.662175676690754
B_C_in_44-C_in_45,-3.3196303504835503,6.763658403556465,2.324430195478324,0.0,-1.1492344389279152,-1.8902059803566513
B_C_in_111-C_in_112,-1.3702005097232932,12.297560733739028,-3.7645949605899585,0.0,-1.2217304763960308,0.0
B_C_in_51-C_in_52,-1.3702005097232932,2.459512146747805,-3.7645949605899585,0.0,-1.2217304763960308,0.0
B_C_in_125-C_in_126,3.7645949605899576,11.067804660365125,-1.3702005097232983,0.0,-0.34906585039886806,-3.141592653589793
B_C_in_38-C_in_39,2.3244301954783246,10.452926623678174,3.31963035048355,0.0,-1.2802087786705354,-5.153662805844174
B_C_in_14-C_in_15,0.3532004233660822,4.30414625680866,4.0370993124317565,0.0,-1.5272461774090347,-5.233789933240899
B_C_in_40-C_in_41,0.35320042336608315,9.223170550304271,4.0370993124317565,0.0,-1.5272461774090347,-5.233789933240899
B_C_in_55-C_in_56,3.0689259299937373,13.527316807112932,2.5751346159681368,0.0,-0.698131700797732,0.0
B_C_in_13-C_in_14,1.3702005097232932,4.919024293495611,3.7645949605899593,0.0,-1.2217304763960308,0.0
B_C_in_98-C_in_99,-3.6728307738496326,11.682682697052076,-1.7126691169534318,0.0,-1.1009800431856693,-1.331766010036672
B_C_in_117-C_in_118,3.7645949605899585,8.60829251361732,-1.3702005097232934,0.0,-0.34906585039886545,-3.141592653589793
B_C_in_109-C_in_110,-3.0689259299937404,13.52731680711293,-2.575134615968133,0.0,-0.698131700797731,0.0
B_C_in_120-C_in_121,-0.3532004233660832,14.142194843799881,-4.0370993124317565,0.0,-1.5272461774090333,-1.0493953739386903
B_C_in_11-C_in_3,3.6728307738496317,5.533902330182563,1.7126691169534327,0.0,-1.1009800431856704,-1.331766010036672
B_C_in_0-C_left_1,3.945335125691429,2.4595121467478056,0.6956690305962216,0.0,-0.17453292519943317,0.0
B_C_in_5-C_in_6,2.3244301954783237,3.0743901834347573,3.3196303504835507,0.0,-1.2802087786705363,-5.153662805844174
B_C_in_16-C_in_28,-1.7126691169534323,4.30414625680866,3.672830773849632,0.0,-1.3580879989990455,-4.230830640736346
B_C_in_18-C_in_30,-3.3196303504835503,3.0743901834347573,2.324430195478324,0.0,-1.1492344389279152,-4.392979326822935
B_C_in_29-C_in_45,-3.3196303504835503,5.5339023301825625,2.324430195478324,0.0,-1.1492344389279152,-4.392979326822935
B_C_in_107-C_in_92,3.3196303504835485,5.5339023301825625,-2.324430195478326,0.0,-1.1492344389279137,-1.8902059803566533
B_C_in_49-C_in_50,-3.0689259299937404,3.689268220121708,-2.575134615968133,0.0,-0.698131700797731,0.0
B_C_in_96-C_in_97,-4.0370993124317565,12.912438770425979,0.3532004233660838,0.0,-1.0499399330102006,-1.6210096304888337
B_C_in_100-C_in_101,-2.324430195478326,10.452926623678174,-3.3196303504835485,0.0,-1.2802087786705345,-1.1295225013354107
B_C_in_17-C_in_9,-1.7126691169534323,1.8446341100608543,3.672830773849632,0.0,-1.3580879989990455,-4.230830640736346
B_C_in_106-C_in_117,3.3196303504835485,7.9934144769303686,-2.324430195478326,0.0,-1.1492344389279137,-1.8902059803566533
B_C_in_64-C_in_65,-4.0370993124317565,7.9934144769303686,0.3532004233660838,0.0,-1.0499399330102,-1.621009630488834
B_C_in_38-C_in_57,2.324430195478324,11.682682697052076,3.3196303504835503,0.0,-1.2802087786705358,-1.1295225013354124
B_C_in_70-C_in_71,-0.3532004233660832,4.304146256808661,-4.0370993124317565,0.0,-1.5272461774090336,-1.0493953739386903
B_C_in_0-C_in_4,3.6728307738496317,3.0743901834347573,1.7126691169534327,0.0,-1.1009800431856702,-1.331766010036672
B_C_in_84-C_in_99,-3.672830773849632,10.452926623678174,-1.7126691169534325,0.0,-1.1009800431856704,-4.951419297142914
B_C_in_27-C_in_28,-1.7126691169534323,5.5339023301825625,3.672830773849632,0.0,-1.3580879989990455,-2.0523546664432404
B_C_in_22-C_in_23,3.068925929993738,8.60829251361732,2.575134615968136,0.0,-0.6981317007977316,0.0
B_C_in_34-C_in_35,-3.06892592999374,1.2297560733739026,-2.575134615968134,0.0,-0.6981317007977311,0.0
B_C_in_68-C_in_87,-2.324430195478326,6.763658403556466,-3.3196303504835485,0.0,-1.2802087786705345,-5.153662805844176
B_C_in_7-C_in_8,0.3532004233660822,1.8446341100608543,4.0370993124317565,0.0,-1.5272461774090347,-5.233789933240899
B_C_in_74-C_in_75,3.3196303504835485,1.8446341100608548,-2.324430195478326,0.0,-1.1492344389279137,-4.392979326822933
B_C_in_104-C_in_105,1.7126691169534287,7.9934144769303686,-3.6728307738496335,0.0,-1.358087998999045,-4.230830640736344
B_C_in_45-C_in_46,-3.764594960589959,6.148780366869514,1.3702005097232945,0.0,-0.3490658503988668,-3.141592653589793
B_C_in_18-C_in_19,-3.3196303504835503,1.8446341100608545,2.324430195478324,0.0,-1.1492344389279152,-1.8902059803566513
B_C_in_129-C_in_130,3.7645949605899585,13.52731680711293,-1.3702005097232934,0.0,-0.34906585039886545,-3.141592653589793
B_C_in_42-C_in_43,-1.7126691169534318,7.9934144769303686,3.6728307738496326,0.0,-1.3580879989990458,-2.0523546664432413
B_C_in_118-C_left_3,4.0370993124317565,7.9934144769303686,-0.35320042336608115,0.0,-1.0499399330102004,-4.662175676690754
B_C_in_76-C_left_1,4.0370993124317565,1.8446341100608545,-0.35320042336608115,0.0,-1.0499399330102004,-1.6210096304888326
B_C_in_16-C_in_17,-1.7126691169534323,3.0743901834347573,3.672830773849632,0.0,-1.3580879989990455,-2.0523546664432404
B_C_in_81-C_in_82,-3.7645949605899593,11.067804660365125,1.3702005097232928,0.0,-0.3490658503988658,-3.141592653589793
B_C_in_66-C_in_67,-3.6728307738496326,6.763658403556466,-1.7126691169534318,0.0,-1.1009800431856693,-1.331766010036672
B_C_in_36-C_in_37,3.672830773849632,11.682682697052076,1.7126691169534325,0.0,-1.1009800431856704,-4.951419297142914
B_C_in_85-C_in_86,-3.06892592999374,8.60829251361732,-2.575134615968134,0.0,-0.6981317007977311,0.0
B_C_in_14-C_in_26,0.3532004233660822,5.5339023301825625,4.0370993124317565,0.0,-1.5272461774090347,-1.0493953739386876
B_C_in_28-C_in_29,-2.5751346159681354,4.919024293495611,3.068925929993738,0.0,-0.8726646259971645,-3.141592653589793
B_C_in_46-C_in_47,-4.0370993124317565,5.5339023301825625,0.3532004233660847,0.0,-1.049939933010201,-1.621009630488834
B_C_in_79-C_in_80,-2.5751346159681354,12.29756073373903,3.068925929993738,0.0,-0.8726646259971645,-3.141592653589793
B_C_in_115-C_in_116,2.5751346159681328,9.838048586991222,-3.0689259299937404,0.0,-0.8726646259971659,-3.141592653589793
B_C_in_15-C_in_7,0.3532004233660822,3.0743901834347573,4.0370993124317565,0.0,-1.5272461774090347,-1.0493953739386876
B_C_in_109-C_in_98,-3.6728307738496326,12.912438770425979,-1.712669116953431,0.0,-1.1009800431856704,-4.951419297142914
B_C_in_105-C_in_106,2.5751346159681328,7.378536440243417,-3.0689259299937404,0.0,-0.8726646259971659,-3.141592653589793
B_C_in_50-C_in_69,-2.324430195478326,4.30414625680866,-3.3196303504835485,0.0,-1.2802087786705347,-5.153662805844175
B_C_in_21-C_in_22,3.6728307738496317,9.223170550304271,1.7126691169534327,0.0,-1.1009800431856702,-4.951419297142914
B_C_in_113-C_in_114,0.6956690305962168,11.067804660365125,-3.9453351256914297,0.0,-1.3962634015954645,-3.141592653589793
B_C_in_8-C_in_9,-0.6956690305962208,1.2297560733739028,3.945335125691429,0.0,-1.396263401595464,-3.141592653589793
B_C_in_89-C_in_90,0.6956690305962221,6.148780366869515,-3.9453351256914284,0.0,-1.3962634015954636,-3.141592653589793
B_C_in_108-C_left_3,4.0370993124317565,6.763658403556466,-0.35320042336608115,0.0,-1.0499399330102008,-1.6210096304888326
B_C_in_83-C_in_84,-3.945335125691429,9.838048586991222,-0.6956690305962214,0.0,-0.17453292519943317,0.0
B_C_in_36-C_in_55,3.6728307738496317,12.912438770425979,1.7126691169534332,0.0,-1.1009800431856702,-1.331766010036672
B_C_in_50-C_in_51,-2.324430195478326,3.0743901834347565,-3.3196303504835485,0.0,-1.2802087786705345,-1.129522501335411
B_C_in_128-C_in_129,3.3196303504835485,14.142194843799881,-2.324430195478326,0.0,-1.1492344389279137,-4.392979326822933
B_C_in_114-C_in_123,1.7126691169534287,11.682682697052076,-3.6728307738496335,0.0,-1.358087998999045,-2.052354666443242
B_C_in_60-C_in_79,-1.7126691169534323,11.682682697052078,3.672830773849632,0.0,-1.3580879989990455,-4.230830640736346
B_C_in_63-C_in_64,-3.764594960589959,8.60829251361732,1.3702005097232945,0.0,-0.3490658503988668,-3.141592653589793
B_C_in_48-C_in_49,-3.6728307738496335,4.30414625680866,-1.7126691169534298,0.0,-1.1009800431856696,-1.331766010036672
B_C_in_54-C_in_73,1.7126691169534287,1.8446341100608543,-3.6728307738496335,0.0,-1.358087998999045,-2.0523546664432417
B_C_in_29-C_in_30,-3.3196303504835503,4.30414625680866,2.324430195478324,0.0,-1.1492344389279152,-1.8902059803566513
B_C_in_91-C_in_92,2.5751346159681345,4.919024293495611,-3.0689259299937395,0.0,-0.8726646259971654,-3.141592653589793
B_C_in_15-C_in_16,-0.6956690305962208,3.6892682201217086,3.945335125691429,0.0,-1.396263401595464,-3.141592653589793
B_C_in_60-C_in_61,-1.7126691169534323,10.452926623678174,3.672830773849632,0.0,-1.3580879989990458,-2.0523546664432395
