,x,y,z
C_left_0,5.7663230612618905,0.0,0.0
C_in_0,5.765718776466668,2.458094968787015,0.08347836570279658
C_in_1,5.571636859131065,2.409897028222564,1.485713416784281
C_in_2,5.362619953734366,1.1567505735468306,2.1196199844903165
C_in_3,4.684602647032123,1.1085526329823794,3.3622878648712295
C_in_4,5.7639060487336735,4.91618993757403,0.16693923508893233
C_in_5,5.5495444820614965,4.867991997009579,1.5662176376421937
C_in_6,5.331372491529671,3.6148455423338457,2.1970318621725546
C_in_7,4.6354362844955395,3.5666476017693944,3.429753941498265
C_in_8,4.208037536528375,2.3135011470936613,3.9424486982088824
C_in_9,3.120701162096,2.26530320652921,4.8488870788804075
C_in_10,2.5394549521716505,1.0121567518534769,5.1770310210323816
C_in_11,1.2016077382818429,0.9639588112890255,5.639735852869521
C_in_12,5.760885257994379,7.374284906361045,0.25036511550881746
C_in_13,5.526288970247207,7.326086965796594,1.6463935933320324
C_in_14,5.299007621472496,6.072940511120861,2.273983261683582
C_in_15,4.58529837609301,6.02474257055641,3.496501172463625
C_in_16,4.150522197243505,4.771596115880676,4.002954800772756
C_in_17,3.0501773713259355,4.723398175316225,4.8935569527994565
C_in_18,2.464241572998042,3.470251720640492,5.213251875437138
C_in_19,1.1198360372741838,3.4220537800760407,5.656540364610046
C_in_20,0.45866202041061377,2.168907325400308,5.748052783149573
C_in_21,-0.9556057003006473,2.1207093848358567,5.686589434133047
C_in_22,-1.6063477005470734,0.8675629301601232,5.538061819065208
C_in_23,-2.9072268354772124,0.8193649895956719,4.979810616270648
C_in_24,5.756657037379427,9.83237987514806,0.3337385216462357
C_in_25,5.501875197834873,9.784181934583609,1.7262244796926534
C_in_26,5.265532126949294,8.531035479907874,2.3504580547003053
C_in_27,4.534199430280403,8.482837539343423,3.562515568146414
C_in_28,4.092136945735757,7.229691084667691,4.062621919916389
C_in_29,2.979014290738551,7.18149314410324,4.937201181075792
C_in_30,2.3885117108946705,5.9283466894275065,5.248380079011019
C_in_31,1.0378296286778999,5.880148748863055,5.672159316228608
C_in_32,0.3754000856048406,4.627002294187323,5.754090407924486
C_in_33,-1.0378296286779005,4.578804353622871,5.672159316228608
C_in_34,-1.6863532176546037,3.325657898947138,5.5142265524864555
C_in_35,-2.9790142907385513,3.277459958382687,4.937201181075791
C_in_36,-3.5296008431009565,2.0243135037069537,4.559868368190218
C_in_37,-4.534199430280403,1.9761155631425023,3.5625155681464133
C_in_38,-4.915507849418844,0.7229691084667689,3.014674813166825
C_in_39,-5.501875197834873,0.6747711679023177,1.7262244796926534
C_in_40,5.751222273085934,12.290474843935074,0.4170419791831096
C_in_41,5.476308281732205,12.242276903370623,1.805693564886348
C_in_42,5.230953024123448,10.989130448694892,2.426440212792077
C_in_43,4.482150156938411,10.94093250813044,3.6277832925214373
C_in_44,4.03289401903014,9.687786053454706,4.121437549946817
C_in_45,2.907226835477212,9.639588112890255,4.979810616270649
C_in_46,2.3122812381613476,8.38644165821452,5.282408269197651
C_in_47,0.9556057003006491,8.33824371765007,5.6865894341330465
C_in_48,0.29205947030841656,7.085097262974337,5.758922026963368
C_in_49,-1.1198360372741833,7.0368993224098855,5.656540364610046
C_in_50,-1.766005290254092,5.783752867734153,5.4892355534842245
C_in_51,-3.050177371325937,5.7355549271697015,4.8935569527994565
C_in_52,-3.595243622919621,4.482408472493969,4.5082929073759725
C_in_53,-4.58529837609301,4.4342105319295175,3.496501172463625
C_in_54,-4.9586358110734805,3.181064077253784,2.9431976725969915
C_in_55,-5.526288970247207,3.1328661366893327,1.6463935933320333
C_in_56,-5.679523174269128,1.8797196820135993,0.9967437784007632
C_in_57,-5.751222273085934,1.831521741449148,-0.4170419791831153
C_in_58,-5.664498245866192,0.5783752867734151,-1.078861098297428
C_in_59,-5.230953024123448,0.530177346208964,-2.4264402127920777
C_in_60,5.744582104191744,14.74856981272209,0.500258028461961
C_in_61,5.449593580535485,14.700371872157639,1.8847841929056874
C_in_62,5.195277560464737,13.447225417481906,2.501913810780114
C_in_63,4.429161465127848,13.399027476917455,3.6922906660591117
C_in_64,3.9728058339126857,12.145881022241722,4.179389363635558
C_in_65,2.834830051548616,12.097683081677271,5.021376327828614
C_in_66,2.235566132021378,10.844536627001538,5.3153293139936
C_in_67,0.8731814855402752,10.796338686437087,5.699827693900087
C_in_68,0.20865764196675002,9.543192231761353,5.762546627602208
C_in_69,-1.2016077382818449,9.494994291196901,5.63973585286952
C_in_70,-1.845287223985588,8.241847836521167,5.463094059947738
C_in_71,-3.120701162096,8.193649895956716,4.8488870788804075
C_in_72,-3.660132871923809,6.940503441280984,4.455772548807162
C_in_73,-4.635436284495541,6.892305500716533,3.4297539414982636
C_in_74,-5.000724487140459,5.6391590460408,2.8711036641950947
C_in_75,-5.549544482061497,5.590961105476349,1.5662176376421928
C_in_76,-5.693357725559347,4.337814650800616,0.9144175499488186
C_in_77,-5.744582104191744,4.289616710236165,-0.5002580284619634
C_in_78,-5.648286089440764,3.03647025556043,-1.1607522985851322
C_in_79,-5.195277560464738,2.9882723149959793,-2.5019138107801124
C_in_80,-4.871349641410458,1.7351258603202464,-3.0855201049370766
C_in_81,-3.972805833912682,1.6869279197557951,-4.179389363635561
C_in_82,-3.4632182906056523,0.4337814650800621,-4.610488121495941
C_in_83,-2.2355661320213764,0.38558352451561084,-5.3153293139936
C_in_84,5.736737922416698,17.206664781509105,0.5833692281452986
C_in_85,5.421736693406455,17.15846684094465,1.9634797870644713
C_in_86,5.158513213230342,15.90532038626892,2.5768630300752644
C_in_87,4.375244460803218,15.85712244570447,3.756024168592563
C_in_88,3.911884984328014,14.603975991028737,4.236465214802278
C_in_89,2.761839112669284,14.555778050464285,5.061889603949384
C_in_90,2.1583824712728847,13.302631595788553,5.3471363134431735
C_in_91,0.7905742597728604,13.254433655224101,5.711871320909225
C_in_92,0.12521208085496147,12.001287200548369,5.764963450157223
C_in_93,-1.2831275930858308,11.953089259983917,5.621749303081957
C_in_94,-1.924182402066934,10.699942805308183,5.435807550899556
C_in_95,-3.1905708818947893,10.651744864743732,4.803200921723533
C_in_96,-3.7242549899089745,9.398598410067999,4.402318300279843
C_in_97,-4.684602647032125,9.350400469503548,3.3622878648712273
C_in_98,-5.041765056210803,8.097254014827813,2.7984078982186245
C_in_99,-5.571636859131064,8.049056074263362,1.4857134167842831
C_in_100,-5.705999000138994,6.79590961958763,0.8318996677806133
C_in_101,-5.736737922416698,6.747711679023179,-0.5833692281453028
C_in_102,-5.630890102915405,5.494565224347446,-1.2424002156028606
C_in_103,-5.15851321323034,5.446367283782995,-2.5768630300752684
C_in_104,-4.826170442212627,4.193220829107261,-3.155718699370062
C_in_105,-3.911884984328014,4.14502288854281,-4.236465214802278
C_in_106,-3.3961098786212767,2.8918764338670764,-4.660141557846894
C_in_107,-2.158382471272882,2.843678493302625,-5.347136313443175
C_in_108,-1.526005507370241,1.5905320386268926,-5.560736357562404
C_in_109,-0.1252120808549596,1.5423340980624414,-5.764963450157223
C_in_110,0.5418278237710548,0.28918764338670755,-5.740810418070625
C_in_111,1.9241824020669358,0.24098970282225618,-5.435807550899555
C_left_1,5.7663230612618905,20.917906204971853,7.771561172376095e-16
C_in_112,5.727691371830934,19.66475975029612,0.6663581588711658
C_in_113,5.392743458898787,19.616561809731667,2.041763853472055
C_in_114,5.120667687897672,18.363415355055935,2.6512721619934467
C_in_115,4.3204104444850016,18.315217414491485,3.818970442151342
C_in_116,3.8501442387397478,17.06207095981575,4.292653140860537
C_in_117,2.6882693170852914,17.0138730192513,5.1013419534136775
C_in_118,2.080746432918833,15.760726564575567,5.377822601084593
C_in_119,0.7078013367319518,15.712528624011115,5.72271779092427
C_in_120,0.041740276414163655,14.459382169335383,5.766171988084086
C_in_121,-1.3643785158558008,14.411184228770932,5.602584485066854
C_in_122,-2.002674288776478,13.158037774095199,5.407381745347219
C_in_123,-3.2597718866557526,13.109839833530748,4.756508056737579
C_in_124,-3.7875965374543537,11.856693378855013,4.34794136532503
C_in_125,-4.732787158874187,11.808495438290562,3.2941170828670163
C_in_126,-5.081748916549367,10.555348983614829,2.7251256110480555
C_in_127,-5.592561471091844,10.507151043050378,1.404897803720874
C_in_128,-5.717444348510308,9.254004588374645,0.7492074269040818
C_in_129,-5.727691371830934,9.205806647810194,-0.6663581588711692
C_in_130,-5.6123139323328575,7.95266019313446,-1.323787736679563
C_in_131,-5.120667687897673,7.904462252570009,-2.6512721619934454
C_in_132,-4.779979720980257,6.651315797894276,-3.225255883470056
C_in_133,-3.850144238739745,6.603117857329825,-4.292653140860539
C_in_134,-3.3282896724690167,5.349971402654091,-4.708818270328213
C_in_135,-2.0807464329188288,5.30177346208964,-5.377822601084594
C_in_136,-1.4453434771271494,4.0486270074139075,-5.5822454155981625
C_in_137,-0.04174027641416436,4.000429066849456,-5.766171988084086
C_in_138,0.6248800648797533,2.7472826121737226,-5.7323648306224
C_in_139,2.002674288776484,2.6990846716092713,-5.407381745347217
C_in_140,2.6141360843658807,1.4459382169335377,-5.139725107362934
C_in_141,3.7875965374543554,1.3977402763690865,-4.3479413653250285
C_in_142,4.264670908891159,0.14459382169335355,-3.8811162937611328
C_in_143,5.0817489165493654,0.09639588112890252,-2.7251256110480586
C_in_144,5.765718776466668,23.376001173758866,0.08347836570279735
C_in_145,5.717444348510308,22.122854719083136,0.7492074269040828
