,x,y,z
C_left_0,3.1069865850056972,0.0,0.0
C_left_1,3.1069865850056972,3.7569668617117187,0.0
C_in_0,3.072284111921574,2.415192982528962,0.46307232160822237
C_in_1,2.567112787811346,2.1468382066924105,1.7502278634683042
C_in_2,2.2775823318885857,0.8050643275096541,2.1132875717408446
C_in_3,1.1351096616586287,0.5367095516731026,2.892212249371508
C_in_4,3.072284111921574,6.172159844240681,0.46307232160822254
C_in_5,2.9689518885737938,4.830385965057924,0.9158003727556939
C_in_6,2.2775823318885857,4.562031189221373,2.1132875717408446
C_in_7,1.937174450262945,3.2202573100386163,2.4291399277632855
C_in_8,0.691369556685207,2.951902534202065,3.0290879444965384
C_in_9,0.23218539826924015,1.6101286550193081,3.0982988203586688
C_in_10,-1.1351096616586291,1.3417738791827567,2.892212249371508
C_in_11,2.9689518885737938,8.587352826769644,0.9158003727556941
C_in_12,2.7992981860805863,7.245578947586886,1.3480709568903648
C_in_13,1.937174450262945,6.977224171750335,2.4291399277632855
C_in_14,1.5534932925028484,5.635450292567578,2.6907293118323934
C_in_15,0.23218539826923945,5.367095516731027,3.0982988203586688
C_in_16,-0.2321853982692405,4.02532163754827,3.0982988203586688
C_in_17,-1.553493292502849,3.7569668617117187,2.690729311832393
C_in_18,-1.9371744502629449,2.4151929825289624,2.429139927763286
C_in_19,-2.799298186080587,2.1468382066924105,1.3480709568903637
C_in_20,-2.9689518885737938,0.8050643275096545,0.9158003727556938
C_in_21,-3.072284111921574,0.5367095516731031,-0.4630723216082238
C_left_2,3.1069865850056972,11.270900585135156,8.881784197001252e-16
C_in_22,2.799298186080586,11.002545809298603,1.3480709568903655
C_in_23,2.567112787811346,9.660771930115848,1.7502278634683042
C_in_24,1.5534932925028484,9.392417154279297,2.6907293118323934
C_in_25,1.1351096616586287,8.05064327509654,2.892212249371508
C_in_26,-0.23218539826924117,7.782288499259989,3.0982988203586688
C_in_27,-0.691369556685208,6.4405146200772325,3.0290879444965384
C_in_28,-1.9371744502629462,6.1721598442406815,2.429139927763285
C_in_29,-2.277582331888586,4.830385965057923,2.113287571740844
C_in_30,-2.9689518885737938,4.562031189221372,0.9158003727556938
C_in_31,-3.072284111921574,3.2202573100386163,0.46307232160822176
C_in_32,-2.9689518885737933,2.9519025342020644,-0.9158003727556958
C_in_33,-2.7992981860805863,1.6101286550193081,-1.3480709568903644
C_in_34,-1.9371744502629458,1.3417738791827571,-2.429139927763285
C_left_3,3.1069865850056972,15.027867446846876,-1.7763568394002505e-15
C_in_35,3.072284111921574,13.686093567664118,0.46307232160822176
C_in_36,2.567112787811346,13.417738791827567,1.7502278634683035
C_in_37,2.2775823318885857,12.075964912644809,2.1132875717408446
C_in_38,1.1351096616586287,11.807610136808258,2.892212249371508
C_in_39,0.6913695566852084,10.4658362576255,3.029087944496538
C_in_40,-0.6913695566852074,10.19748148178895,3.0290879444965384
C_in_41,-1.1351096616586285,8.855707602606195,2.892212249371508
C_in_42,-2.277582331888586,8.587352826769642,2.113287571740844
C_in_43,-2.5671127878113453,7.245578947586887,1.7502278634683046
C_in_44,-3.072284111921574,6.977224171750335,0.46307232160822176
C_in_45,-3.1069865850056972,5.635450292567578,3.8049611763209927e-16
C_in_46,-2.799298186080586,5.367095516731026,-1.3480709568903657
C_in_47,-2.5671127878113467,4.025321637548269,-1.7502278634683028
C_in_48,-1.5534932925028475,3.7569668617117182,-2.6907293118323934
C_in_49,-1.135109661658631,2.4151929825289624,-2.8922122493715072
C_in_50,0.23218539826924078,2.146838206692411,-3.0982988203586688
C_in_51,0.6913695566852069,0.8050643275096538,-3.0290879444965384
C_in_52,1.9371744502629469,0.5367095516731024,-2.4291399277632846
C_in_53,3.072284111921574,17.443060429375837,0.46307232160822265
C_in_54,2.9689518885737938,16.10128655019308,0.9158003727556936
C_in_55,2.2775823318885866,15.83293177435653,2.113287571740844
C_in_56,1.937174450262945,14.491157895173773,2.4291399277632855
C_in_57,0.691369556685207,14.222803119337222,3.0290879444965384
C_in_58,0.23218539826923876,12.881029240154463,3.098298820358669
C_in_59,-1.1351096616586303,12.612674464317912,2.8922122493715072
C_in_60,-1.553493292502849,11.270900585135156,2.690729311832393
C_in_61,-2.567112787811346,11.002545809298605,1.7502278634683035
C_in_62,-2.799298186080587,9.66077193011585,1.3480709568903637
C_in_63,-3.1069865850056972,9.392417154279297,-2.3790623174677494e-15
C_in_64,-3.072284111921574,8.05064327509654,-0.4630723216082225
C_in_65,-2.5671127878113444,7.782288499259988,-1.7502278634683062
C_in_66,-2.2775823318885866,6.4405146200772325,-2.113287571740844
C_in_67,-1.1351096616586258,6.1721598442406815,-2.8922122493715094
C_in_68,-0.6913695566852082,4.830385965057925,-3.029087944496538
C_in_69,0.6913695566852096,4.562031189221373,-3.029087944496538
C_in_70,1.13510966165863,3.220257310038616,-2.8922122493715077
C_in_71,2.277582331888587,2.951902534202065,-2.1132875717408437
C_in_72,2.567112787811346,1.610128655019309,-1.750227863468304
C_in_73,3.0722841119215745,1.3417738791827571,-0.46307232160821954
C_in_74,2.9689518885737933,19.858253411904798,0.9158003727556958
C_in_75,2.799298186080586,18.51647953272204,1.348070956890366
C_in_76,1.9371744502629444,18.24812475688549,2.4291399277632864
C_in_77,1.5534932925028484,16.906350877702735,2.6907293118323934
C_in_78,0.23218539826923945,16.637996101866182,3.0982988203586688
C_in_79,-0.23218539826924187,15.296222222683426,3.0982988203586688
C_in_80,-1.5534932925028504,15.027867446846875,2.690729311832392
C_in_81,-1.9371744502629473,13.686093567664118,2.429139927763284
C_in_82,-2.7992981860805877,13.417738791827567,1.3480709568903626
C_in_83,-2.968951888573794,12.07596491264481,0.9158003727556926
C_in_84,-3.072284111921574,11.807610136808258,-0.4630723216082238
C_in_85,-2.9689518885737933,10.465836257625503,-0.9158003727556958
C_in_86,-2.277582331888584,10.197481481788952,-2.113287571740847
C_in_87,-1.9371744502629438,8.855707602606193,-2.429139927763287
C_in_88,-0.6913695566852055,8.587352826769642,-3.029087944496539
C_in_89,-0.23218539826923915,7.2455789475868855,-3.0982988203586688
C_in_90,1.1351096616586325,6.9772241717503345,-2.892212249371507
C_in_91,1.5534932925028486,5.635450292567578,-2.690729311832393
C_in_92,2.567112787811346,5.367095516731027,-1.750227863468304
C_in_93,2.799298186080586,4.02532163754827,-1.3480709568903653
C_left_4,3.1069865850056972,22.54180117027031,1.7763568394002505e-15
C_in_94,2.799298186080586,22.27344639443376,1.3480709568903664
C_in_95,2.5671127878113453,20.931672515251,1.7502278634683048
C_in_96,1.553493292502848,20.66331773941445,2.6907293118323934
C_in_97,1.1351096616586287,19.321543860231696,2.892212249371508
C_in_98,-0.23218539826924117,19.053189084395143,3.0982988203586688
C_in_99,-0.6913695566852074,17.711415205212386,3.0290879444965384
C_in_100,-1.9371744502629449,17.443060429375837,2.429139927763286
C_in_101,-2.277582331888586,16.10128655019308,2.113287571740844
C_in_102,-2.9689518885737938,15.83293177435653,0.9158003727556938
C_in_103,-3.0722841119215745,14.491157895173771,0.4630723216082205
C_in_104,-2.968951888573793,14.22280311933722,-0.915800372755697
C_in_105,-2.799298186080586,12.881029240154465,-1.3480709568903657
C_in_106,-1.9371744502629438,12.612674464317914,-2.429139927763287
C_in_107,-1.5534932925028475,11.270900585135156,-2.6907293118323934
C_in_108,-0.23218539826923915,11.002545809298605,-3.0982988203586688
