,x,y,z
C_left_0,0.7828870314989447,1.42,-1.1102230246251565e-16
C_left_1,0.7828870314989447,0.0,0.0
C_left_2,0.7828870314989447,5.68,-4.440892098500626e-16
C_left_3,0.7828870314989447,4.26,-2.220446049250313e-16
C_in_0,2.2177384647107151e-16,3.5500000000000003,0.7828870314989447
C_in_1,2.2177384647107151e-16,2.13,0.7828870314989447
C_in_2,-0.7828870314989447,1.42,4.4354769294214303e-16
C_left_4,0.7828870314989447,8.52,-4.440892098500626e-16
C_in_3,2.2177384647107151e-16,7.8100000000000005,0.7828870314989447
C_in_4,2.2177384647107151e-16,6.390000000000001,0.7828870314989447
C_in_5,-0.7828870314989447,5.680000000000001,9.587600972191557e-17
C_in_6,-0.7828870314989447,4.26,4.4354769294214303e-16
C_in_7,-8.391573810233281e-16,3.55,-0.7828870314989447
C_in_8,-1.4381401458287333e-16,2.130000000000001,-0.7828870314989447
C_in_9,-8.391573810233281e-16,7.81,-0.7828870314989447
C_in_10,-1.4381401458287333e-16,6.390000000000001,-0.7828870314989447
