,x,y,z
C_left_0,1.5657740629978893,1.42,-1.1102230246251565e-16
C_left_1,1.5657740629978893,0.0,0.0
C_left_2,1.5657740629978893,5.68,-4.440892098500626e-16
C_left_3,1.5657740629978893,4.26,-2.220446049250313e-16
C_in_0,1.1071694577518203,3.5500000000000003,1.1071694577518199
C_in_1,1.1071694577518203,2.13,1.1071694577518199
C_in_2,4.4354769294214303e-16,1.42,1.5657740629978893
C_left_4,1.5657740629978893,8.52,-4.440892098500626e-16
C_in_3,1.1071694577518203,7.8100000000000005,1.1071694577518199
C_in_4,1.1071694577518203,6.390000000000001,1.1071694577518199
C_in_5,9.587600972191557e-17,5.680000000000001,1.5657740629978893
C_in_6,4.4354769294214303e-16,4.26,1.5657740629978893
C_in_7,-1.1071694577518194,3.55,1.1071694577518205
C_in_8,-1.1071694577518199,2.130000000000001,1.10716945775182
C_in_9,-1.5657740629978893,1.4200000000000006,1.9175201944383114e-16
C_in_10,7.912193761623705e-16,8.52,1.5657740629978893
C_in_11,-1.1071694577518194,7.81,1.1071694577518205
C_in_12,-1.1071694577518199,6.390000000000001,1.10716945775182
C_in_13,-1.5657740629978893,5.680000000000001,1.9175201944383114e-16
C_in_14,-1.5657740629978893,4.260000000000002,1.9175201944383114e-16
C_in_15,-1.1071694577518199,3.5500000000000016,-1.1071694577518203
C_in_16,-1.1071694577518203,2.1300000000000003,-1.1071694577518199
C_in_17,-2.8762802916574667e-16,1.4200000000000004,-1.5657740629978893
C_in_18,-2.8762802916574667e-16,8.881784197001252e-16,-1.5657740629978893
C_in_19,-1.5657740629978893,8.52,8.870953858842861e-16
C_in_20,-1.1071694577518205,7.81,-1.1071694577518194
C_in_21,-1.1071694577518205,6.390000000000001,-1.1071694577518194
C_in_22,-2.8762802916574667e-16,5.680000000000001,-1.5657740629978893
C_in_23,-2.8762802916574667e-16,4.260000000000002,-1.5657740629978893
C_in_24,1.1071694577518199,3.550000000000001,-1.1071694577518203
C_in_25,1.1071694577518199,2.130000000000001,-1.1071694577518203
C_in_26,-1.6783147620466562e-15,8.52,-1.5657740629978893
C_in_27,1.1071694577518187,7.81,-1.1071694577518214
C_in_28,1.1071694577518187,6.390000000000001,-1.1071694577518214
