,x,y,z,theta_x,theta_y,theta_z
B_C_in_69-C_in_88,0.6861309203100108,7.353571428571429,-2.6165145701640116,0.0,-1.4136576095039277,-2.219582289765301
B_C_in_103-C_in_122,-0.5170805266537764,13.743571428571428,-2.655099219359133,0.0,-1.4525854214233256,-5.3682365929575475
B_C_in_195-C_in_214,2.4734690968437683,24.393571428571427,-1.0949313963189196,0.0,-0.9713939584095698,-1.8780676077020348
B_C_in_241-C_in_260,-2.5931786689505696,37.78214285714286,-0.7696418170719265,0.0,-0.9379373246362356,-4.931846072804486
B_C_in_273-C_in_292,-1.7534457236628849,45.693571428571424,2.059697120902577,0.0,-1.1593601006718255,-4.174237565492316
B_C_in_199-C_in_200,1.4879152910095146,36.26071428571428,2.285837448190094,0.0,-1.367184109725508,-5.035163136054985
B_C_in_149-C_in_168,-1.32738182917623,27.132142857142853,2.35690084968774,0.0,-1.2632202012590472,-4.113128285185348
B_C_in_162-C_in_163,2.456782774633952,32.152857142857144,0.9946411111563835,0.0,-0.40979685636065316,-5.912306047679161
B_C_in_51-C_in_70,0.3459053382000933,4.9192857142857145,-2.682773496344912,0.0,-1.4918201227639734,-2.2316620216324212
B_C_in_324-C_in_325,0.08495235742996915,54.061428571428564,2.6491273353139517,0.0,-1.53907536111964,-6.138202775048157
B_C_in_163-C_in_164,2.0190659644361553,31.392142857142858,1.833662287342908,0.0,-1.2928391428620505,-4.974522493436408
B_C_in_51-C_in_52,0.1747478663530136,3.702142857142858,-2.721839072387124,0.0,-1.5470457940767615,-4.333376415959591
B_C_in_14-C_in_15,2.124138080316532,7.201428571428571,1.585285449844824,0.0,-0.655055634099288,-6.0438726685724395
B_C_in_15-C_in_27,1.3273818291762325,7.657857142857143,2.3569008496877384,0.0,-1.2632202012590463,-0.9715356315955552
B_C_in_370-C_in_378,-2.2185506572990183,58.777857142857144,-1.5475648990217237,0.0,-1.040246918890061,-5.13399385431308
B_C_in_337-C_in_338,2.692481942565035,44.17214285714285,-0.43529959996460427,0.0,-1.196186657893187,-4.648780475334608
B_C_in_94-C_in_95,0.7541372709074272,19.372857142857143,2.5409387081094277,0.0,-1.2853919803738791,-6.1321213003810975
B_C_in_0-C_in_55,2.7035915802870107,1.8764285714285716,-0.08669891975803298,0.0,-0.9063345717950358,-1.5959172032890183
B_C_in_323-C_in_342,0.8523618548400755,56.03928571428571,2.5671781013594694,0.0,-1.3751436575619023,-0.931151214390634
B_C_in_109-C_in_110,2.5596190311543143,24.089285714285715,0.9419634643237368,0.0,-1.2155160243646104,-4.849357095524845
