,x,y,z
C_left_0,2.7401046102463065,1.42,-1.1102230246251565e-16
C_left_1,2.7401046102463065,0.0,0.0
C_left_2,2.7401046102463065,5.68,-4.440892098500626e-16
C_left_3,2.7401046102463065,4.26,-2.220446049250313e-16
C_in_0,2.4687489486278142,3.5500000000000003,1.1888868338669265
C_in_1,2.4687489486278142,2.13,1.1888868338669265
C_in_2,1.7084272805146727,1.42,2.142300049546352
C_left_4,2.7401046102463065,8.52,-4.440892098500626e-16
C_in_3,2.4687489486278142,7.8100000000000005,1.1888868338669265
C_in_4,2.4687489486278142,6.390000000000001,1.1888868338669265
C_in_5,1.708427280514672,5.680000000000001,2.1423000495463524
C_in_6,1.7084272805146727,4.26,2.142300049546352
C_in_7,0.6097306370100117,3.55,2.6714044668272208
C_in_8,0.6097306370100111,2.130000000000001,2.671404466827221
C_in_9,-0.6097306370100108,1.4200000000000006,2.671404466827221
C_in_10,0.6097306370100117,7.81,2.6714044668272208
C_in_11,0.6097306370100111,6.390000000000001,2.671404466827221
C_in_12,-0.6097306370100108,5.680000000000001,2.671404466827221
C_in_13,-0.6097306370100108,4.260000000000002,2.671404466827221
C_in_14,-1.7084272805146714,3.5500000000000016,2.142300049546353
C_in_15,-1.7084272805146714,2.1300000000000003,2.142300049546353
C_in_16,-2.468748948627814,1.4200000000000004,1.188886833866927
C_in_17,-2.468748948627814,8.881784197001252e-16,1.188886833866927
C_in_18,-0.6097306370100096,8.52,2.671404466827221
C_in_19,-1.7084272805146705,7.81,2.142300049546354
C_in_20,-1.7084272805146705,6.390000000000001,2.142300049546354
C_in_21,-2.468748948627814,5.680000000000001,1.188886833866927
C_in_22,-2.468748948627814,4.260000000000002,1.188886833866927
C_in_23,-2.7401046102463065,3.550000000000001,3.355660340267045e-16
C_in_24,-2.7401046102463065,2.130000000000001,3.355660340267045e-16
C_in_25,-2.4687489486278142,1.4200000000000008,-1.1888868338669265
C_in_26,-2.7401046102463065,7.81,1.5524169252975006e-15
C_in_27,-2.7401046102463065,6.390000000000001,1.5524169252975006e-15
C_in_28,-2.4687489486278156,5.680000000000001,-1.1888868338669243
C_in_29,-2.4687489486278156,4.260000000000002,-1.1888868338669243
C_in_30,-1.7084272805146743,3.550000000000001,-2.142300049546351
C_in_31,-1.7084272805146723,2.130000000000001,-2.1423000495463524
C_in_32,-0.6097306370100115,1.4200000000000008,-2.6714044668272208
C_in_33,-0.6097306370100115,1.7763568394002505e-15,-2.6714044668272208
C_in_34,-1.7084272805146723,7.810000000000002,-2.1423000495463524
C_in_35,-1.7084272805146705,6.3900000000000015,-2.1423000495463542
C_in_36,-0.6097306370100115,5.6800000000000015,-2.6714044668272208
C_in_37,-0.6097306370100115,4.260000000000001,-2.6714044668272208
C_in_38,0.6097306370100104,3.5500000000000007,-2.671404466827221
C_in_39,0.6097306370100104,2.1300000000000017,-2.671404466827221
C_in_40,1.7084272805146714,1.4200000000000017,-2.142300049546353
C_in_41,1.7084272805146714,1.7763568394002505e-15,-2.142300049546353
C_in_42,0.6097306370100104,7.810000000000002,-2.671404466827221
C_in_43,0.6097306370100104,6.390000000000003,-2.671404466827221
C_in_44,1.7084272805146714,5.680000000000003,-2.142300049546353
C_in_45,1.7084272805146714,4.26,-2.142300049546353
C_in_46,2.468748948627814,3.55,-1.1888868338669272
C_in_47,2.468748948627815,2.13,-1.188886833866925
C_in_48,2.468748948627814,7.810000000000002,-1.1888868338669272
C_in_49,2.468748948627814,6.390000000000003,-1.1888868338669272
