,x,y,z
C_left_0,2.955333734668814,0.0,0.0
C_in_0,2.8438230831062286,3.667630096713107,0.8041565489776883
C_in_1,2.795205601229293,2.2570031364388345,0.9595952949696588
C_in_2,2.1183315415874175,1.692752352329126,2.060744759349735
C_in_3,2.0015930764950656,0.2821253920548543,2.174309692614771
C_in_4,2.93739686059996,7.899510977535922,0.32511100659470443
C_in_5,2.915026834517967,6.48888401726165,0.48643194520064453
C_in_6,2.4286276997376026,5.924633233151941,1.683972974646197
C_in_7,2.3321735688128946,4.514006272877669,1.8152035500742194
C_in_8,1.3344317661444727,3.9497554887679605,2.6369090512901776
C_in_9,1.1871440395390351,2.5391285284936895,2.706415805573575
C_in_10,-0.08143227753724382,1.9748777443839807,2.9542116152108364
C_in_11,-0.244049525461254,0.5642507841097086,2.9452397716304284
C_left_1,2.955333734668814,10.720764898084465,4.440892098500626e-16
C_in_12,2.6726772251988566,10.156514113974755,1.2612667969842313
C_in_13,2.5991384456962647,8.745887153700483,1.4065833865701405
C_in_14,1.7502528210609245,8.181636369590775,2.38130479897887
C_in_15,1.616414342814181,6.7710094093165045,2.474106334743137
C_in_16,0.40592560299752467,6.206758625206795,2.927323331663692
C_in_17,0.24404952546125366,4.796131664932524,2.9452397716304284
C_in_18,-1.036250995502946,4.231880880822816,2.7677032640062187
C_in_19,-1.1871440395390354,2.821253920548543,2.7064158055735748
C_in_20,-2.2286367034103924,2.2570031364388345,1.9409214119802944
C_in_21,-2.332173568812894,0.8463761761645636,1.8152035500742196
C_in_22,-2.8838039677466587,0.282125392054855,0.6462756059763906
C_in_23,2.843823083106229,14.388394994797572,0.8041565489776876
C_in_24,2.7952056012292936,12.9777680345233,0.9595952949696587
C_in_25,2.1183315415874175,12.41351725041359,2.060744759349735
C_in_26,2.0015930764950647,11.002890290139318,2.1743096926147714
C_in_27,0.8822108912515921,10.438639506029608,2.8205852985911615
C_in_28,0.7254915415188113,9.028012545755338,2.864901308327423
C_in_29,-0.5665688978189009,8.46376176164563,2.9005167069499525
C_in_30,-0.725491541518811,7.053134801371358,2.864901308327423
C_in_31,-1.878775839015022,6.4888840172616495,2.2812713188055738
C_in_32,-2.0015930764950656,5.078257056987379,2.174309692614771
C_in_33,-2.7380991718104193,4.51400627287767,1.1121197815894728
C_in_34,-2.7952056012292936,3.1033793126033977,0.959595294969658
C_in_35,-2.93739686059996,2.539128528493689,-0.32511100659470427
C_in_36,-2.915026834517967,1.1285015682194173,-0.48643194520064437
C_in_37,-2.4286276997376026,0.5642507841097086,-1.683972974646197
C_in_38,2.93739686059996,18.620275875620386,0.325111006594704
C_in_39,2.915026834517967,17.209648915346115,0.4864319452006437
C_in_40,2.428627699737603,16.645398131236405,1.6839729746461969
C_in_41,2.3321735688128955,15.234771170962135,1.815203550074218
C_in_42,1.3344317661444745,14.670520386852427,2.6369090512901767
C_in_43,1.1871440395390358,13.259893426578154,2.7064158055735748
C_in_44,-0.08143227753724316,12.695642642468446,2.9542116152108364
C_in_45,-0.244049525461254,11.285015682194173,2.9452397716304284
C_in_46,-1.4776668673344073,10.720764898084465,2.5593940908843327
C_in_47,-1.6164143428141804,9.310137937810191,2.474106334743138
C_in_48,-2.5177061681590214,8.745887153700483,1.5476282286406962
C_in_49,-2.599138445696264,7.335260193426213,1.406583386570142
C_in_50,-2.950846108958653,6.771009409316504,0.16280271654704084
C_in_51,-2.955333734668814,5.360382449042232,1.674355822929744e-15
C_in_52,-2.6726772251988566,4.796131664932524,-1.2612667969842308
C_in_53,-2.5991384456962647,3.385504704658252,-1.4065833865701405
C_in_54,-1.7502528210609254,2.821253920548543,-2.3813047989788694
C_in_55,-1.616414342814181,1.4106269602742723,-2.474106334743137
C_in_56,-0.4059256029975251,0.8463761761645632,-2.927323331663692
C_left_2,2.955333734668814,21.44152979616893,8.881784197001252e-16
C_in_57,2.672677225198856,20.87727901205922,1.261266796984232
C_in_58,2.5991384456962647,19.466652051784948,1.4065833865701411
C_in_59,1.7502528210609238,18.90240126767524,2.3813047989788707
C_in_60,1.6164143428141815,17.491774307400966,2.474106334743137
C_in_61,0.40592560299752534,16.92752352329126,2.927323331663692
C_in_62,0.244049525461255,15.516896563016989,2.9452397716304284
C_in_63,-1.0362509955029446,14.95264577890728,2.7677032640062187
C_in_64,-1.1871440395390354,13.542018818633009,2.7064158055735748
C_in_65,-2.2286367034103924,12.9777680345233,1.9409214119802944
C_in_66,-2.332173568812895,11.567141074249028,1.8152035500742187
C_in_67,-2.883803967746659,11.00289029013932,0.646275605976388
C_in_68,-2.915026834517967,9.592263329865048,0.4864319452006437
C_in_69,-2.8438230831062286,9.02801254575534,-0.8041565489776881
C_in_70,-2.7952056012292936,7.617385585481068,-0.9595952949696587
C_in_71,-2.118331541587416,7.053134801371359,-2.0607447593497357
C_in_72,-2.0015930764950656,5.642507841097086,-2.174309692614771
C_in_73,-0.8822108912515945,5.078257056987377,-2.820585298591161
C_in_74,-0.7254915415188111,3.667630096713107,-2.864901308327423
C_in_75,0.5665688978189004,3.1033793126033977,-2.9005167069499525
C_in_76,0.72549154151881,1.6927523523291272,-2.8649013083274233
C_in_77,1.8787758390150227,1.1285015682194182,-2.281271318805573
C_in_78,2.8438230831062286,25.109159892882033,0.8041565489776894
C_in_79,2.7952056012292936,23.698532932607762,0.9595952949696587
C_in_80,2.1183315415874175,23.134282148498052,2.060744759349735
C_in_81,2.001593076495064,21.72365518822378,2.1743096926147727
C_in_82,0.882210891251591,21.15940440411407,2.8205852985911624
C_in_83,0.72549154151881,19.748777443839803,2.8649013083274233
C_in_84,-0.5665688978189015,19.184526659730093,2.9005167069499525
C_in_85,-0.7254915415188122,17.77389969945582,2.8649013083274224
C_in_86,-1.878775839015022,17.209648915346115,2.2812713188055738
