,x,y,z,theta_x,theta_y,theta_z
B_C_in_74-C_in_98,-4.236897768804258,5.36927092539297,-2.1361989066799003,0.0,-1.0378146617311637,-5.014395063456636
B_C_in_509-C_in_510,2.5538655445912593,37.40981155627058,-3.9570821021189144,0.0,-0.9998665126512565,-3.239802272609515
B_C_in_178-C_in_209,-4.638460822899136,17.975385271967767,0.9996647771272021,0.0,-0.9809172406118157,-4.567621302456059
B_C_in_25-C_left_1,4.727866549633347,9.221139197957491,0.40240074683947685,0.0,-0.9679584515918485,-1.512178860357141
B_C_in_519-C_in_537,-4.706528210229476,48.790331452483926,0.6026945150845757,0.0,-0.9710617051777476,-4.624719453612335
B_C_in_266-C_in_297,-4.727866549633347,25.328951974136398,0.40240074683947846,0.0,-0.9679584515918481,-4.653771513946935
B_C_in_101-C_in_129,-0.9996647771272017,5.019101082432558,-4.638460822899137,0.0,-1.4506239745301495,-5.3071386752876375
B_C_in_529-C_in_530,1.8651863627076297,40.56134014291428,-4.371154051302556,0.0,-1.4024640536938395,-4.302765906852258
B_C_in_199-C_in_200,2.3836210998670144,25.5040368956166,4.061905763927694,0.0,-1.0421211969434423,-6.1874944911803755
B_C_in_433-C_in_434,3.5000947635809174,47.21456715916209,3.2148475164154684,0.0,-1.2509798191904409,-5.021482379704185
B_C_in_162-C_in_163,3.726243740012652,5.194186003912764,-2.8802492206017143,0.0,-0.6624340935235207,-3.276137400392701
B_C_in_477-C_in_478,-3.1858806349769697,39.16066077107263,-3.468557706372924,0.0,-0.8309788033978744,-0.11193360489368098
B_C_in_557-C_in_558,-0.6972279875854276,47.564737002122506,-4.657746355920192,0.0,-1.4227177649676985,-0.08351056864650674
B_C_in_220-C_in_250,3.425653021169639,12.02249794164078,-3.2832224796303766,0.0,-1.14744702941093,-2.0173515382716896
B_C_in_182-C_in_213,-3.814934483850644,15.174026528284477,-2.821510828638821,0.0,-1.0956142381398113,-5.102751812374555
B_C_in_324-C_in_325,-4.288054740359429,30.406414697062356,2.049022804053261,0.0,-1.1754042285166668,-1.7715816464508938
B_C_in_126-C_in_127,-2.7442342450459085,7.645374904635641,-3.880088441796987,0.0,-1.3217312509787984,-1.2029339399801025
B_C_in_163-C_in_164,4.288054740359428,4.493846317991942,-2.049022804053264,0.0,-1.1754042285166681,-4.511603660728693
B_C_in_51-C_in_52,-4.288054740359428,4.493846317991942,2.049022804053263,0.0,-1.1754042285166657,-1.7715816464508958
B_C_in_237-C_in_267,-4.706528210229475,22.877763073413522,0.6026945150845777,0.0,-0.9710617051777483,-4.624719453612336
B_C_in_446-C_in_447,-4.406312868474192,38.1101512421914,-1.6628694740956074,0.0,-0.36978636626592815,-0.2303009745405178
B_C_in_14-C_in_15,3.6006450260462044,5.8945256898335865,3.0358002864432616,0.0,-0.7045238899290549,-6.155457768286837
B_C_in_55-C_in_56,-4.371154051302556,1.6924875743086534,-1.865186362707627,0.0,-1.1673020788402537,-1.387605990569431
B_C_in_288-C_in_319,0.8019021870769829,33.382858362225846,4.676708388873531,0.0,-1.4744805474335694,-0.9722297516431375
B_C_in_337-C_in_338,3.1858806349769653,21.301998780091672,-3.468557706372928,0.0,-0.8309788033978754,-3.253526258483474
B_C_in_94-C_in_95,-4.657746355920192,8.695884433516873,0.6972279875854286,0.0,-0.1698534768004201,-2.631726756076793
B_C_in_109-C_in_110,4.159409597003078,19.551149565289617,2.2090812088103395,0.0,-0.4946008829290855,-6.1084955717218605
B_C_in_338-C_in_369,3.93124541335216,21.827253544532287,-2.657058142419265,0.0,-1.0798634561134537,-1.9404770692464077
B_C_in_454-C_in_455,2.20908120881034,32.507433754824824,-4.159409597003077,0.0,-1.0843855094983779,-3.2350535043421607
B_C_in_251-C_in_252,4.513585772558888,11.847413020160573,-1.4877672471200745,0.0,-1.1533491685067332,-4.565672157055798
B_C_in_518-C_in_519,-4.406312868474192,48.265076688043315,1.662869474095607,0.0,-0.36978636626592754,-2.911291679049276
B_C_in_365-C_in_366,1.662869474095606,25.153867052656192,-4.406312868474192,0.0,-1.2112238966877784,-3.2298444685411516
B_C_in_110-C_in_111,3.6333830566009366,18.850809879368793,3.063402597089467,0.0,-1.2383410339030512,-5.007772562381353
B_C_in_298-C_in_329,-4.402796619192559,26.37946150301763,-1.7691891934514765,0.0,-1.0145538604196536,-4.964894269271793
B_C_in_100-C_in_101,-2.030560404102179,4.493846317991942,-4.24941789284752,0.0,-1.1266581367242858,-0.09149237341939953
B_C_in_272-C_in_303,-1.7691891934514785,21.126913858611466,-4.402796619192558,0.0,-1.3570040104077945,-5.283182194133276
B_C_in_451-C_in_452,-0.7035673715002735,34.60845281258729,-4.700095835364365,0.0,-1.5075569753218732,-1.1340131567969527
B_C_in_53-C_in_73,-4.744960323564245,4.318761396511737,2.6645352591003757e-15,0.0,-0.9654677002380606,-4.71238898038469
B_C_in_250-C_in_251,4.06190576392769,12.547752706081395,-2.3836210998670198,0.0,-0.5364552250932751,-3.303722319212464
B_C_in_27-C_in_28,3.468557706372928,8.345714590556462,3.185880634976966,0.0,-0.746648214497327,-6.161414006049883
B_C_in_142-C_in_143,0.8942801211333016,19.200979722329205,4.623958374348332,0.0,-1.38041279231164,-6.199067377988982
B_C_in_112-C_in_142,1.9544550801443341,18.675724957888587,4.323743032593047,0.0,-1.3342102938566638,-1.0082092792964503
B_C_in_249-C_in_250,3.5000947635809165,13.248092392002217,-3.214847516415469,0.0,-1.250979819190439,-4.403295581065192
B_C_in_103-C_in_131,0.9996647771271977,3.6184217105909138,-4.638460822899137,0.0,-1.4506239745301486,-2.1655460216978515
B_C_in_388-C_in_419,-4.142417328861465,33.73302820518626,-2.314093158398589,0.0,-1.0509194734585985,-5.037866096185979
B_C_in_196-C_in_226,4.323743032593047,28.830650403740506,1.9544550801443321,0.0,-1.0256789236145953,-1.293128696348386
B_C_in_34-C_in_35,-2.90643721922618,3.4433367891107087,3.760123747770285,0.0,-1.306668225979273,-1.9282425129045022
B_C_in_266-C_in_267,-4.725721135951489,24.10335752377496,0.5034557111312011,0.0,-1.1324055198469303,-1.6207625460139021
B_C_in_424-C_in_425,1.0996287344248998,30.756584540022764,-4.623497004895359,0.0,-1.4718620016109294,-4.281870945649006
B_C_in_530-C_in_531,2.719507750986756,39.86100045699346,-3.845127510900414,0.0,-0.9576229792283026,-3.2426425863614647
B_C_in_74-C_in_75,-4.2880547403594305,4.143676475031532,-2.0490228040532585,0.0,-1.175404228516668,-1.3700110071389
B_C_in_422-C_in_423,-0.9024111559113401,32.15726391186441,-4.6660006443994435,0.0,-1.4896491538655585,-1.1367973649662297
B_C_in_129-C_in_130,0.09996395729770119,5.5443558468731755,-4.708581016612291,0.0,-1.5496417228280017,-3.224205746397888
B_C_in_540-C_in_555,-3.425653021169645,48.44016160952353,-3.2832224796303695,0.0,-1.1474470294109238,-5.158944191861486
B_C_in_42-C_in_43,3.330219811270742,10.79690349127934,3.33021981127074,0.0,-0.7888013715872773,-6.166643123551151
B_C_in_100-C_in_76,-2.98087896163746,3.9685915535513256,-3.691748784555375,0.0,-1.2052308142415589,-5.206276074330992
B_C_in_349-C_in_350,-0.4989194020778396,36.35930202738934,4.683140763738642,0.0,-1.4650246105791485,-3.058532836889117
