,x,y,z,theta_x,theta_y,theta_z
B_C_in_430-C_in_431,2.5659785776554633,65.81607776070584,1.6321294453945163,0.0,-1.1877901373269095,-4.971552757038726
B_C_in_215-C_in_235,-2.982841505985453,30.771743538672553,-0.5435730860690526,0.0,-0.9951357300374584,-4.830932917313507
B_C_in_29-C_in_47,-1.6272443757196993,7.590666426821737,2.558298436738139,0.0,-1.269264506850086,-4.201482768897974
B_C_in_117-C_in_97,2.863658812326333,21.499312693932225,0.996129186558619,0.0,-1.0208547974061535,-1.3559044064960328
B_C_in_162-C_in_163,-2.384561394990876,20.817516308289555,-1.8873154323084766,0.0,-1.216117892005395,-1.2733144998450039
B_C_in_199-C_in_200,-1.3303425681644017,25.044653899274113,-2.6615762974856567,0.0,-1.1083261808202354,-0.07223724712402246
B_C_in_433-C_in_434,1.6653345369377348e-16,63.77068860377783,2.975533521237446,0.0,-1.5707963267948966,-3.0769549121716944
B_C_in_37-C_in_55,0.31174972204158924,2.136295341680369,-3.015895764202601,0.0,-1.5138691212369881,-2.1547356251647924
B_C_in_477-C_in_478,1.9480872068351722,63.63432932664928,-2.3351764006335154,0.0,-1.283124502512957,-4.349826965939207
B_C_in_339-C_in_447,2.9745470352129044,54.22553920478043,-0.07661378018234649,0.0,-0.06957165688862037,-4.333791925581529
B_C_in_25-C_in_43,2.116142639214891,10.317851969392422,2.171348769825989,0.0,-1.1742764875733027,-1.1267244267472885
B_C_in_324-C_in_325,-0.0783011478453653,48.36209028825346,3.0400594595758594,0.0,-1.559392257379867,-2.0294984010338846
B_C_in_126-C_in_127,-2.565978577655462,15.908582331662323,-1.6321294453945183,0.0,-1.1877901373269042,-1.311632550140857
B_C_in_163-C_in_164,-1.5969575159425626,20.135719922646885,-2.5106824626547803,0.0,-1.0056073479225256,-0.07656228942285637
B_C_in_51-C_in_52,-2.2848540074846664,5.40891799276519,-1.906106476692468,0.0,-0.6977700031523029,-0.10070192216818752
