,x,y,z
C_left_0,5.424000460571793,0.0,0.0
C_left_1,5.424000460571793,2.4595121467478056,0.0
C_in_0,5.239182126670096,2.4595121467478056,1.4038346198408245
C_in_1,5.011123009854072,1.2297560733739028,2.0756751134014415
C_in_2,4.3031488831358295,1.2297560733739028,3.3019222713216436
C_left_2,5.424000460571793,4.919024293495611,0.0
C_in_3,5.239182126670096,4.919024293495611,1.4038346198408245
C_in_4,5.011123009854072,3.6892682201217086,2.0756751134014415
C_in_5,4.3031488831358295,3.6892682201217086,3.3019222713216436
C_in_6,3.835347506829272,2.4595121467478056,3.835347506829271
C_in_7,2.712000230285896,2.4595121467478056,4.6973221889936685
C_in_8,2.075675113401442,1.2297560733739028,5.011123009854072
C_in_9,0.7079741267182417,1.2297560733739028,5.377597384723084
C_left_3,5.424000460571793,7.378536440243417,0.0
C_in_10,5.239182126670096,7.378536440243417,1.4038346198408245
C_in_11,5.011123009854072,6.148780366869515,2.0756751134014415
C_in_12,4.3031488831358295,6.148780366869515,3.3019222713216436
C_in_13,3.835347506829272,4.919024293495611,3.835347506829271
C_in_14,2.712000230285896,4.919024293495611,4.6973221889936685
C_in_15,2.075675113401442,3.6892682201217086,5.011123009854072
C_in_16,0.7079741267182417,3.6892682201217086,5.377597384723084
C_in_17,3.321242401306508e-16,2.459512146747806,5.424000460571793
C_in_18,-1.4038346198408247,2.459512146747806,5.239182126670096
C_in_19,-2.075675113401441,1.229756073373903,5.011123009854072
C_in_20,-3.3019222713216436,1.229756073373903,4.3031488831358295
C_left_4,5.424000460571793,9.838048586991222,0.0
C_in_21,5.239182126670096,9.838048586991222,1.4038346198408245
C_in_22,5.011123009854072,8.60829251361732,2.0756751134014415
C_in_23,4.3031488831358295,8.60829251361732,3.3019222713216436
C_in_24,3.835347506829272,7.378536440243417,3.835347506829271
C_in_25,2.712000230285896,7.378536440243417,4.6973221889936685
C_in_26,2.075675113401442,6.148780366869514,5.011123009854072
C_in_27,0.7079741267182417,6.148780366869514,5.377597384723084
C_in_28,3.321242401306508e-16,4.919024293495611,5.424000460571793
C_in_29,-1.4038346198408247,4.919024293495611,5.239182126670096
C_in_30,-2.075675113401441,3.6892682201217086,5.011123009854072
C_in_31,-3.3019222713216436,3.6892682201217086,4.3031488831358295
C_in_32,-3.835347506829271,2.4595121467478056,3.835347506829272
C_in_33,-4.6973221889936685,2.4595121467478056,2.712000230285896
C_in_34,-5.011123009854073,1.2297560733739026,2.0756751134014397
C_in_35,-5.377597384723084,1.2297560733739026,0.7079741267182419
C_left_5,5.424000460571793,12.297560733739028,0.0
C_in_36,5.239182126670096,12.297560733739028,1.4038346198408245
C_in_37,5.011123009854072,11.067804660365125,2.0756751134014406
C_in_38,4.3031488831358295,11.067804660365125,3.3019222713216427
C_in_39,3.8353475068292724,9.838048586991222,3.835347506829271
C_in_40,2.7120002302858968,9.838048586991222,4.697322188993668
C_in_41,2.075675113401442,8.60829251361732,5.011123009854072
C_in_42,0.7079741267182428,8.60829251361732,5.377597384723084
C_in_43,3.321242401306508e-16,7.378536440243416,5.424000460571793
