,x,y,z
C_left_0,2.8227393349652363,0.0,0.0
C_in_0,2.8021583870856293,3.7414528235391704,0.3402436286628281
C_in_1,2.7407156600111517,2.363022835919476,0.6755257390578245
C_in_2,2.1128507315068257,1.969185696599563,1.871822411323002
C_in_3,1.8718224113230022,0.5907557089798688,2.1128507315068252
C_in_4,0.6755257390578248,0.19691856965995624,2.7407156600111517
C_in_5,2.639307127059522,6.104475659458648,1.00095716302587
C_in_6,2.499411552993303,4.726045671838952,1.3117923775977625
C_in_7,1.6034987054050982,4.332208532519039,2.3230689302997787
C_in_8,1.3117923775977625,2.953778544899345,2.499411552993303
C_in_9,1.7284293456962525e-16,2.5599414055794325,2.8227393349652363
C_in_10,-0.3402436286628275,1.1815114179597377,2.8021583870856293
C_in_11,-1.6034987054050975,0.7876742786398252,2.3230689302997796
C_left_1,2.8227393349652363,10.239765622317728,8.881784197001251e-16
C_in_12,2.8021583870856293,8.861335634698035,0.3402436286628282
C_in_13,2.3230689302997787,8.467498495378123,1.6034987054050982
C_in_14,2.1128507315068252,7.089068507758428,1.8718224113230022
C_in_15,1.0009571630258696,6.695231368438516,2.639307127059522
C_in_16,0.6755257390578241,5.316801380818822,2.7407156600111517
C_in_17,-0.6755257390578251,4.922964241498909,2.7407156600111517
C_in_18,-1.00095716302587,3.5445342538792133,2.639307127059522
C_in_19,-2.1128507315068257,3.150697114559301,1.871822411323002
C_in_20,-2.3230689302997787,1.772267126939607,1.6034987054050982
C_in_21,-2.8021583870856297,1.3784299876196946,0.34024362866282676
C_in_22,2.7407156600111517,12.602788458237207,0.6755257390578251
C_in_23,2.6393071270595216,11.22435847061751,1.0009571630258705
C_in_24,1.8718224113230013,10.830521331297598,2.112850731506826
C_in_25,1.6034987054050982,9.452091343677903,2.3230689302997787
C_in_26,0.3402436286628284,9.05825420435799,2.8021583870856293
C_in_27,1.7284293456962525e-16,7.6798242167382975,2.8227393349652363
C_in_28,-1.3117923775977622,7.285987077418385,2.499411552993303
C_in_29,-1.6034987054050975,5.90755708979869,2.3230689302997796
C_in_30,-2.4994115529933034,5.5137199504787775,1.3117923775977616
C_in_31,-2.639307127059522,4.135289962859083,1.0009571630258693
C_in_32,-2.8021583870856293,3.7414528235391704,-0.34024362866282853
C_in_33,-2.740715660011152,2.3630228359194754,-0.6755257390578238
C_in_34,-2.1128507315068252,1.9691856965995629,-1.8718224113230022
C_in_35,-1.871822411323002,0.5907557089798692,-2.1128507315068252
C_in_36,-0.6755257390578245,0.1969185696599567,-2.7407156600111517
C_left_2,2.8227393349652363,15.359648433476595,-8.881784197001251e-16
C_in_37,2.4994115529933034,14.965811294156683,1.3117923775977613
C_in_38,2.323068930299779,13.587381306536988,1.6034987054050978
C_in_39,1.311792377597763,13.193544167217075,2.4994115529933025
C_in_40,1.0009571630258696,11.81511417959738,2.639307127059522
C_in_41,-0.3402436286628281,11.421277040277467,2.8021583870856293
C_in_42,-0.6755257390578244,10.042847052657773,2.7407156600111517
C_in_43,-1.8718224113230022,9.64900991333786,2.1128507315068252
C_in_44,-2.1128507315068257,8.270579925718165,1.871822411323002
C_in_45,-2.7407156600111517,7.876742786398253,0.6755257390578255
C_in_46,-2.8021583870856293,6.49831279877856,0.340243628662828
C_in_47,-2.639307127059522,6.104475659458647,-1.0009571630258687
C_in_48,-2.499411552993303,4.726045671838952,-1.311792377597762
C_in_49,-1.6034987054050984,4.332208532519038,-2.3230689302997787
C_in_50,-1.311792377597764,2.953778544899345,-2.499411552993302
C_in_51,-5.185288037088758e-16,2.5599414055794325,-2.8227393349652363
C_in_52,0.34024362866282587,1.181511417959738,-2.8021583870856297
C_in_53,1.6034987054050953,0.7876742786398254,-2.3230689302997805
C_in_54,2.8021583870856293,19.101101257015763,0.3402436286628291
C_in_55,2.7407156600111517,17.72267126939607,0.6755257390578251
C_in_56,2.1128507315068252,17.32883413007616,1.8718224113230022
C_in_57,1.8718224113230026,15.950404142456465,2.112850731506825
C_in_58,0.6755257390578253,15.556567003136552,2.7407156600111517
C_in_59,0.34024362866282715,14.178137015516857,2.8021583870856293
C_in_60,-1.0009571630258705,13.784299876196943,2.6393071270595216
C_in_61,-1.3117923775977633,12.405869888577248,2.4994115529933025
C_in_62,-2.3230689302997796,12.012032749257337,1.6034987054050973
C_in_63,-2.4994115529933034,10.633602761637643,1.3117923775977616
C_in_64,-2.8227393349652363,10.239765622317732,3.456858691392505e-16
C_in_65,-2.8021583870856293,8.861335634698037,-0.34024362866282976
C_in_66,-2.323068930299778,8.467498495378123,-1.6034987054050998
C_in_67,-2.1128507315068252,7.089068507758427,-1.8718224113230022
C_in_68,-1.0009571630258682,6.695231368438515,-2.6393071270595225
C_in_69,-0.6755257390578245,5.316801380818822,-2.7407156600111517
C_in_70,0.6755257390578259,4.922964241498909,-2.7407156600111517
C_in_71,1.0009571630258696,3.544534253879214,-2.639307127059522
C_in_72,2.112850731506826,3.1506971145593017,-1.8718224113230009
C_in_73,2.3230689302997787,1.7722671269396075,-1.6034987054050984
C_in_74,2.8021583870856297,1.378429987619695,-0.3402436286628271
C_in_75,2.6393071270595208,21.46412409293524,1.000957163025872
C_in_76,2.4994115529933025,20.085694105315543,1.3117923775977633
C_in_77,1.6034987054050969,19.69185696599563,2.3230689302997796
C_in_78,1.3117923775977613,18.31342697837594,2.4994115529933034
C_in_79,-1.7074791867464793e-15,17.919589839056027,2.8227393349652363
C_in_80,-0.3402436286628281,16.541159851436333,2.8021583870856293
C_in_81,-1.6034987054050989,16.14732271211642,2.3230689302997782
C_in_82,-1.8718224113230022,14.768892724496725,2.1128507315068252
C_in_83,-2.639307127059522,14.375055585176813,1.0009571630258693
C_in_84,-2.7407156600111526,12.996625597557118,0.6755257390578219
C_in_85,-2.7407156600111513,12.602788458237205,-0.6755257390578273
C_in_86,-2.6393071270595208,11.224358470617512,-1.000957163025872
C_in_87,-1.871822411323,10.830521331297598,-2.112850731506827
C_in_88,-1.6034987054050984,9.452091343677905,-2.3230689302997787
C_in_89,-0.34024362866282687,9.058254204357993,-2.8021583870856297
C_in_90,1.9885673580459304e-15,7.679824216738297,-2.8227393349652363
C_in_91,1.311792377597763,7.285987077418383,-2.4994115529933025
C_in_92,1.6034987054051015,5.907557089798688,-2.3230689302997765
C_in_93,2.4994115529933043,5.513719950478777,-1.3117923775977596
C_in_94,2.6393071270595225,4.135289962859083,-1.0009571630258682
C_left_3,2.8227393349652363,25.599414055794327,8.881784197001251e-16
C_in_95,2.8021583870856297,24.220984068174626,0.3402436286628264
C_in_96,2.3230689302997796,23.827146928854713,1.6034987054050973
C_in_97,2.112850731506824,22.44871694123502,1.871822411323003
C_in_98,1.0009571630258673,22.054879801915106,2.639307127059523
C_in_99,0.6755257390578235,20.676449814295417,2.740715660011152
C_in_100,-0.6755257390578251,20.282612674975503,2.7407156600111517
C_in_101,-1.00095716302587,18.904182687355807,2.639307127059522
C_in_102,-2.1128507315068257,18.510345548035893,1.871822411323002
C_in_103,-2.3230689302997787,17.1319155604162,1.6034987054050982
C_in_104,-2.8021583870856293,16.73807842109629,0.340243628662828
C_in_105,-2.8227393349652363,15.359648433476595,3.456858691392505e-16
C_in_106,-2.4994115529933025,14.965811294156683,-1.3117923775977631
C_in_107,-2.323068930299778,13.587381306536988,-1.6034987054050998
C_in_108,-1.3117923775977618,13.193544167217075,-2.4994115529933034
C_in_109,-1.0009571630258705,11.81511417959738,-2.6393071270595216
C_in_110,0.34024362866282837,11.421277040277468,-2.8021583870856293
C_in_111,0.6755257390578234,10.042847052657773,-2.740715660011152
C_in_112,1.871822411323002,9.64900991333786,-2.1128507315068252
C_in_113,2.112850731506826,8.270579925718167,-1.8718224113230009
C_in_114,2.7407156600111517,7.876742786398253,-0.6755257390578246
C_in_115,2.8021583870856297,6.498312798778558,-0.3402436286628271
C_in_116,2.7407156600111517,27.9624368917138,0.6755257390578251
C_in_117,2.6393071270595225,26.584006904094103,1.000957163025868
C_in_118,1.871822411323003,26.19016976477419,2.112850731506824
C_in_119,1.6034987054050993,24.8117397771545,2.3230689302997782
C_in_120,0.34024362866282964,24.417902637834587,2.8021583870856293
C_in_121,1.7284293456962525e-16,23.03947265021489,2.8227393349652363
C_in_122,-1.3117923775977633,22.645635510894977,2.4994115529933025
C_in_123,-1.6034987054050989,21.267205523275283,2.3230689302997782
C_in_124,-2.4994115529933034,20.87336838395537,1.3117923775977616
C_in_125,-2.6393071270595216,19.494938396335677,1.0009571630258705
C_in_126,-2.8021583870856297,19.101101257015767,-0.34024362866282604
C_in_127,-2.740715660011152,17.72267126939607,-0.6755257390578238
C_in_128,-2.112850731506827,17.328834130076157,-1.8718224113230004
C_in_129,-1.871822411323002,15.950404142456463,-2.1128507315068252
C_in_130,-0.6755257390578245,15.55656700313655,-2.7407156600111517
C_in_131,-0.34024362866282687,14.178137015516857,-2.8021583870856297
C_in_132,1.0009571630258696,13.784299876196945,-2.639307127059522
C_in_133,1.311792377597761,12.40586988857725,-2.4994115529933034
C_in_134,2.3230689302997787,12.012032749257337,-1.6034987054050984
C_in_135,2.499411552993302,10.633602761637643,-1.311792377597764
C_left_4,2.8227393349652363,30.71929686695319,-1.7763568394002503e-15
C_in_136,2.499411552993304,30.325459727633277,1.3117923775977602
C_in_137,2.3230689302997796,28.94702974001358,1.6034987054050973
C_in_138,1.311792377597763,28.553192600693666,2.4994115529933025
C_in_139,1.0009571630258702,27.174762613073977,2.6393071270595216
C_in_140,-0.3402436286628262,26.780925473754063,2.8021583870856297
C_in_141,-0.6755257390578214,25.402495486134367,2.740715660011153
C_in_142,-1.8718224113229993,25.008658346814453,2.112850731506828
C_in_143,-2.1128507315068257,23.63022835919476,1.871822411323002
C_in_144,-2.7407156600111517,23.236391219874847,0.6755257390578255
C_in_145,-2.8021583870856293,21.85796123225515,0.340243628662828
C_in_146,-2.639307127059522,21.46412409293524,-1.0009571630258687
C_in_147,-2.499411552993303,20.085694105315547,-1.311792377597762
C_in_148,-1.6034987054050984,19.691856965995633,-2.3230689302997787
C_in_149,-1.311792377597764,18.31342697837594,-2.499411552993302
C_in_150,-5.185288037088758e-16,17.919589839056027,-2.8227393349652363
C_in_151,0.34024362866282837,16.54115985143633,-2.8021583870856293
C_in_152,1.6034987054050953,16.14732271211642,-2.3230689302997805
C_in_153,1.871822411323002,14.768892724496725,-2.1128507315068252
C_in_154,2.6393071270595225,14.375055585176813,-1.0009571630258682
C_in_155,2.7407156600111517,12.99662559755712,-0.6755257390578246
C_in_156,0.34024362866282526,29.53778544899345,2.8021583870856297
C_in_157,-1.0009571630258722,29.143948309673537,2.6393071270595208
C_in_158,-1.3117923775977633,27.765518322053843,2.4994115529933025
C_in_159,-2.3230689302997787,27.37168118273393,1.6034987054050982
C_in_160,-2.4994115529933025,25.993251195114237,1.3117923775977627
C_in_161,-2.8227393349652363,25.599414055794323,3.456858691392505e-16
C_in_162,-2.8021583870856293,24.220984068174626,-0.34024362866282976
C_in_163,-2.323068930299777,23.827146928854713,-1.6034987054051006
C_in_164,-2.112850731506824,22.44871694123502,-1.871822411323003
