,x,y,z
C_left_0,4.142648780007597,0.0,0.0
C_left_1,4.142648780007597,3.7569668617117187,0.0
C_in_0,4.116600673992894,2.415192982528962,0.4638295003335581
C_in_1,3.7323975814407824,2.1468382066924105,1.7974279425204867
C_in_2,3.50768097093596,0.8050643275096541,2.2040220327011673
C_in_3,2.5828992670172606,0.5367095516731026,3.2388532370177145
C_in_4,4.116600673992894,6.172159844240681,0.4638295003335582
C_in_5,4.038783925995385,4.830385965057924,0.921826075580277
C_in_6,3.50768097093596,4.562031189221373,2.2040220327011673
C_in_7,3.2388532370177145,3.2202573100386163,2.5828992670172606
C_in_8,2.2040220327011677,2.951902534202065,3.50768097093596
C_in_9,1.7974279425204867,1.6101286550193081,3.7323975814407824
C_in_10,0.46382950033355824,1.3417738791827567,4.116600673992894
C_in_11,4.038783925995385,8.587352826769644,0.9218260755802771
C_in_12,3.9101771267714662,7.245578947586886,1.3682301530706262
C_in_13,3.2388532370177145,6.977224171750335,2.5828992670172606
C_in_14,2.9292950444175494,5.635450292567578,2.92929504441755
C_in_15,1.7974279425204858,5.367095516731027,3.732397581440783
C_in_16,1.3682301530706265,4.02532163754827,3.9101771267714662
C_in_17,-6.661887332785502e-16,3.7569668617117187,4.142648780007597
C_in_18,-0.46382950033355774,2.4151929825289624,4.116600673992894
C_in_19,-1.7974279425204862,2.1468382066924105,3.7323975814407824
C_in_20,-2.204022032701167,0.8050643275096545,3.5076809709359607
C_in_21,-3.2388532370177154,0.5367095516731031,2.5828992670172597
C_left_2,4.142648780007597,11.270900585135156,8.881784197001252e-16
C_in_22,3.910177126771466,11.002545809298603,1.368230153070627
C_in_23,3.7323975814407824,9.660771930115848,1.7974279425204867
C_in_24,2.9292950444175494,9.392417154279297,2.92929504441755
C_in_25,2.5828992670172606,8.05064327509654,3.2388532370177145
C_in_26,1.3682301530706258,7.782288499259989,3.9101771267714662
C_in_27,0.9218260755802771,6.4405146200772325,4.038783925995385
C_in_28,-0.4638295003335587,6.1721598442406815,4.116600673992894
C_in_29,-0.9218260755802775,4.830385965057923,4.038783925995385
C_in_30,-2.204022032701167,4.562031189221372,3.5076809709359607
C_in_31,-2.58289926701726,3.2202573100386163,3.238853237017715
C_in_32,-3.5076809709359615,2.9519025342020644,2.204022032701166
C_in_33,-3.732397581440781,1.6101286550193081,1.7974279425204887
C_in_34,-4.116600673992894,1.3417738791827571,0.4638295003335585
C_left_3,4.142648780007597,15.027867446846876,-1.7763568394002505e-15
C_in_35,4.116600673992894,13.686093567664118,0.46382950033355735
C_in_36,3.732397581440783,13.417738791827567,1.7974279425204858
C_in_37,3.50768097093596,12.075964912644809,2.2040220327011673
C_in_38,2.5828992670172606,11.807610136808258,3.2388532370177145
C_in_39,2.204022032701168,10.4658362576255,3.5076809709359598
C_in_40,0.921826075580278,10.19748148178895,4.038783925995385
C_in_41,0.46382950033355913,8.855707602606195,4.116600673992894
C_in_42,-0.9218260755802765,8.587352826769642,4.038783925995385
C_in_43,-1.3682301530706253,7.245578947586887,3.9101771267714667
C_in_44,-2.58289926701726,6.977224171750335,3.238853237017715
C_in_45,-2.9292950444175494,5.635450292567578,2.92929504441755
C_in_46,-3.7323975814407815,5.367095516731026,1.7974279425204869
C_in_47,-3.9101771267714653,4.025321637548269,1.3682301530706285
C_in_48,-4.142648780007597,3.7569668617117182,5.073281568427991e-16
C_in_49,-4.116600673992894,2.4151929825289624,-0.46382950033355563
C_in_50,-3.7323975814407824,2.146838206692411,-1.797427942520486
C_in_51,-3.5076809709359607,0.8050643275096538,-2.204022032701167
C_in_52,-2.5828992670172615,0.5367095516731024,-3.2388532370177137
C_in_53,4.116600673992894,17.443060429375837,0.46382950033355824
C_in_54,4.038783925995385,16.10128655019308,0.9218260755802764
C_in_55,3.5076809709359607,15.83293177435653,2.204022032701167
C_in_56,3.2388532370177145,14.491157895173773,2.5828992670172606
C_in_57,2.2040220327011677,14.222803119337222,3.50768097093596
C_in_58,1.7974279425204849,12.881029240154463,3.732397581440783
C_in_59,0.4638295003335573,12.612674464317912,4.116600673992894
C_in_60,-6.661887332785502e-16,11.270900585135156,4.142648780007597
C_in_61,-1.3682301530706262,11.002545809298605,3.9101771267714662
C_in_62,-1.7974279425204862,9.66077193011585,3.7323975814407824
C_in_63,-2.9292950444175507,9.392417154279297,2.9292950444175485
C_in_64,-3.2388532370177137,8.05064327509654,2.582899267017261
C_in_65,-3.9101771267714667,7.782288499259988,1.3682301530706251
C_in_66,-4.038783925995385,6.4405146200772325,0.9218260755802791
C_in_67,-4.1166006739928935,6.1721598442406815,-0.4638295003335593
C_in_68,-4.038783925995385,4.830385965057925,-0.9218260755802763
C_in_69,-3.5076809709359598,4.562031189221373,-2.204022032701168
C_in_70,-3.238853237017715,3.220257310038616,-2.58289926701726
C_in_71,-2.204022032701168,2.951902534202065,-3.5076809709359598
C_in_72,-1.797427942520487,1.610128655019309,-3.7323975814407815
C_in_73,-0.4638295003335551,1.3417738791827571,-4.116600673992894
C_in_74,4.038783925995385,19.858253411904798,0.9218260755802786
C_in_75,3.910177126771466,18.51647953272204,1.3682301530706273
C_in_76,3.2388532370177137,18.24812475688549,2.5828992670172615
C_in_77,2.9292950444175494,16.906350877702735,2.92929504441755
C_in_78,1.7974279425204858,16.637996101866182,3.732397581440783
C_in_79,1.3682301530706247,15.296222222683426,3.9101771267714667
C_in_80,-1.5860415449785e-15,15.027867446846875,4.142648780007597
C_in_81,-0.4638295003335605,13.686093567664118,4.1166006739928935
C_in_82,-1.7974279425204878,13.417738791827567,3.732397581440781
C_in_83,-2.204022032701168,12.07596491264481,3.5076809709359598
C_in_84,-3.2388532370177154,11.807610136808258,2.5828992670172597
C_in_85,-3.5076809709359615,10.465836257625503,2.204022032701166
C_in_86,-4.038783925995386,10.197481481788952,0.9218260755802754
C_in_87,-4.116600673992894,8.855707602606193,0.4638295003335567
C_in_88,-4.038783925995385,8.587352826769642,-0.9218260755802782
C_in_89,-3.910177126771466,7.2455789475868855,-1.3682301530706276
C_in_90,-3.2388532370177123,6.9772241717503345,-2.5828992670172632
C_in_91,-2.9292950444175503,5.635450292567578,-2.9292950444175494
C_in_92,-1.797427942520487,5.367095516731027,-3.7323975814407815
C_in_93,-1.368230153070627,4.02532163754827,-3.910177126771466
C_in_94,2.9184190115356e-15,3.7569668617117187,-4.142648780007597
