,x,y,z,theta_x,theta_y,theta_z
B_C_in_580-C_in_610,0.3767057790568265,49.884587450597195,-4.408801264215832,0.0,-1.5188934668742535,-2.2243286487999714
B_C_in_611-C_in_612,2.3577329477439353,49.60328338602615,-3.75956524661036,0.0,-1.3669397591176302,-4.3764644061791405
B_C_in_529-C_in_530,3.690773224039753,40.0389451906109,-2.377693032043278,0.0,-0.5858724459181304,-3.383788479015411
B_C_in_626-C_in_627,-2.05485119911884,63.29341452848328,3.8797960894093158,0.0,-1.0883995380688467,-2.9913346213114687
B_C_in_843-C_in_844,4.040750955986792,69.10703186295137,-1.8345482299709506,0.0,-1.216468050296434,-4.543631434345512
B_C_in_433-C_in_434,-3.6317795379206372,38.72619288927939,-2.4668620824555463,0.0,-0.6095397848322893,-0.23376225963413821
B_C_in_532-C_in_787,4.37441752779465,61.98066222715177,0.37376789380430364,0.0,-0.15783600430218067,-5.27908095266497
B_C_in_55-C_in_56,-3.4791434200818268,0.8439121937131098,-2.7547770434100554,0.0,-1.2674265151999835,-1.3203274263099711
B_C_in_770-C_in_771,-3.8960579533426474,74.7331131543721,2.124610063186471,0.0,-1.2296831540890172,-1.7656103983013036
B_C_in_772-C_in_803,-4.423553522528017,74.45180908980107,0.10775001000417966,0.0,-0.9157354014517493,-4.693675371203558
B_C_in_833-C_in_863,-3.7486869646954495,77.82745786465351,-2.3509108600813304,0.0,-1.0283115904890843,-5.100068442758676
B_C_in_900-C_in_901,4.264802524898651,73.98296898218268,-1.2266600670176768,0.0,-1.1958756560732926,-4.598955731874908
B_C_in_100-C_in_101,1.468050565037709,1.9691284519972567,-4.137639264654232,0.0,-1.2329801279721706,-3.282614799239276
B_C_in_266-C_in_267,-0.427004906749876,19.597516498448897,-4.369542076182294,0.0,-1.4742456403069089,-0.13362895692446486
B_C_in_74-C_in_75,-2.510901255050854,2.5317365811393313,-3.601472758927936,0.0,-0.9681048758936878,-0.16167577473420902
B_C_in_750-C_in_751,-0.7448218775593992,65.54384704505156,-4.326716019872906,0.0,-1.4018424665626548,-0.13493570333765792
B_C_in_614-C_in_615,4.119456926950736,47.35285086945786,-1.5183233426755824,0.0,-0.37635693254124464,-3.510731421151366
B_C_in_335-C_in_364,3.3664432210423083,42.383145728702885,2.8716712678898704,0.0,-1.088716084310874,-1.1081099005160637
B_C_in_677-C_in_706,3.36644322104231,74.63934513284843,2.871671267889869,0.0,-1.0887160843108714,-1.1081099005160633
B_C_in_81-C_in_82,2.7969363106626073,16.221867723596453,3.445342184819204,0.0,-1.3282657763915853,-5.022069763410461
B_C_in_748-C_in_749,-2.5109012550508494,67.04413538943044,-3.6014727589279394,0.0,-0.9681048758936887,-0.16167577473422234
B_C_in_263-C_in_294,-2.9124495847837943,23.06693329482502,-3.331226988276036,0.0,-1.158079218241624,-5.236941249527003
B_C_in_504-C_in_533,4.267040187738571,60.01153377515452,1.1712403116141075,0.0,-0.9426416396211691,-1.370095002984897
B_C_in_980-C_in_981,-3.8431662236102024,92.73657328691846,-2.218853053741824,0.0,-1.234498294331892,-1.3675719056328735
B_C_in_512-C_in_513,-1.7852103654602305,52.79139611783124,4.062789613978438,0.0,-1.4169018941154932,-1.9315986306999795
B_C_in_782-C_in_813,2.4862520778301604,66.95036736790675,-3.660326001439098,0.0,-1.2213216802559645,-2.1371140278742846
B_C_in_357-C_in_358,3.1187691876924895,24.66098966072756,-3.1569786585115915,0.0,-1.2996934744324111,-4.427187221361227
B_C_in_307-C_in_308,3.0085221438417493,37.976048717089974,3.1975030345458304,0.0,-0.8241176792478094,-6.1015058084726705
B_C_in_50-C_in_51,-3.997636894253805,4.594633054660267,1.814973941305147,0.0,-0.4452392945324436,-2.828591478176268
B_C_in_501-C_in_502,4.040750955986791,36.85083245880582,-1.8345482299709523,0.0,-1.2164680502964282,-4.54363143434551
B_C_in_666-C_in_667,-0.7528546972622925,57.47979719401518,-4.3733791627536505,0.0,-1.5061070955208442,-1.184987346253908
B_C_in_723-C_in_752,0.053878999337161004,63.57471859305432,-4.424537589935964,0.0,-1.5633760944619486,-2.2260493196492313
B_C_in_964-C_in_983,-2.6615160332312646,90.01730066273177,-3.5349353934943197,0.0,-1.1955073147368558,-5.2630432049682625
B_C_in_212-C_in_213,1.785210365460232,12.471146862649297,-4.062789613978438,0.0,-1.4169018941154938,-4.35158667647961
B_C_in_613-C_in_614,3.730577795798741,48.10299504164729,-2.4033361824537005,0.0,-1.2447213281984029,-4.492786116372022
B_C_in_534-C_in_563,3.1478439576635004,60.9492139903913,3.109745045743672,0.0,-1.122403211866335,-1.0755456444107434
B_C_in_123-C_in_95,-2.9124495847837943,6.938833592752241,-3.331226988276036,0.0,-1.1580792182416246,-5.236941249527003
B_C_in_911-C_in_912,-3.0854925000782965,89.17338846901866,3.123294282944938,0.0,-0.8001743084841514,-2.9556941523673155
B_C_in_203-C_in_204,-4.390031127711695,19.222444412354182,-0.05345880318840318,0.0,-0.13355585169643103,-1.4800368227638485
B_C_in_369-C_in_370,-2.077012536877719,39.10126497537411,3.9216392513909923,0.0,-1.3914937403041276,-1.9200740523168667
B_C_in_706-C_in_707,2.510901255050855,75.10818524046681,3.601472758927935,0.0,-0.9681048758936878,-6.121509532445388
B_C_in_143-C_in_144,-3.1187691876924903,16.59693980969117,3.1569786585115907,0.0,-1.2996934744324122,-1.8559980858183565
B_C_in_105-C_in_332,4.419617982415787,20.441428692162006,0.21543611775406127,0.0,-0.9164186918140185,-1.5333932903099083
B_C_in_41-C_in_42,3.268776235238866,11.34593060436515,3.0013892483873774,0.0,-1.2862994609725267,-4.984233362059154
B_C_in_894-C_in_895,-0.10806268881577524,78.48383401531926,-4.4363901938043755,0.0,-1.561517354314218,-1.1799743458122185
B_C_in_960-C_in_961,-4.4373771168689276,91.79889307168168,-0.054035350334080495,0.0,-1.179900428213363,-1.5657780017875829
B_C_in_607-C_in_608,-1.3816009149055088,52.60386007478388,-4.21715714769203,0.0,-1.4518846600943673,-1.1975041066542251
B_C_in_267-C_in_298,0.6975226704548452,20.06635660606729,-4.369542076182293,0.0,-1.4745858124723419,-2.2200160597307805
B_C_in_538-C_in_567,-0.3767057790568221,57.94863730163358,4.408801264215832,0.0,-1.5188934668742538,-4.05885665837962
B_C_in_718-C_in_719,-3.9522549999994023,66.10645517419366,-1.9117822995560125,0.0,-0.4684654737772733,-0.2980961351371181
B_C_in_52-C_in_53,-4.390031127711695,3.0943447102814043,-0.053458803188401294,0.0,-0.13355585169643103,-1.480036822763848
B_C_in_483-C_in_513,-1.630905353514681,51.57241183802341,4.113342139818068,0.0,-1.3442568963226884,-4.092015546085975
B_C_in_664-C_in_694,-2.3963821420755975,60.19906981820187,-3.7197833889175724,0.0,-1.2344636662833703,-5.286026946339563
B_C_in_994-C_in_995,-3.670947869447591,95.17454184653411,-2.4934669109887766,0.0,-1.2501213713120698,-1.3432344100373321
B_C_in_970-C_in_989,2.7468061107821553,85.51643562959518,-3.469076537220783,0.0,-1.1828506958945153,-2.1131006552271163
B_C_in_866-C_in_867,-0.4316101063707676,76.04586545570362,-4.416667093236294,0.0,-1.5337274902228453,-1.181541254992543
B_C_in_560-C_in_561,4.12527861139621,63.668486614578,1.6356380634953074,0.0,-1.2087181359126484,-4.863141348692958
B_C_in_295-C_in_296,-1.0700824826040947,22.78562923025398,-4.306757362195086,0.0,-1.4787835520010049,-1.1903099005771616
B_C_in_814-C_in_815,3.8960579533426474,66.66906330333572,-2.1246100631864713,0.0,-1.2296831540890185,-4.517574908878281
B_C_in_350-C_in_351,-3.0085221438417484,29.91199886605358,-3.1975030345458317,0.0,-0.8241176792478103,-0.1816794987069157
B_C_in_292-C_in_293,-3.44202160638304,25.036061746822277,-2.72538408432798,0.0,-0.6807962924261937,-0.212281221004464
B_C_in_554-C_in_555,1.7852103654602283,44.727346266794854,-4.06278961397844,0.0,-1.4169018941154936,-4.351586676479613
B_C_in_310-C_in_311,0.43161010637077535,35.72561620052167,4.416667093236294,0.0,-1.5337274902228442,-5.10164405218704
B_C_in_3-C_in_9,2.661516033231269,1.3127523013315048,3.534935393494316,0.0,-1.1955073147368493,-1.0201421022113206
B_C_in_938-C_in_939,-4.219297874565018,90.11106868425546,1.2135718320754956,0.0,-0.3092901401558153,-2.6908073647271253
B_C_in_987-C_in_988,2.0548511991188345,87.48556408159243,-3.8797960894093184,0.0,-1.088399538068848,-3.2918506858681065
B_C_in_429-C_in_430,-4.219297874565017,41.72676957803713,1.2135718320754976,0.0,-0.3092901401558153,-2.690807364727155
B_C_in_556-C_in_557,3.3408938467366953,43.22705792241598,-2.920901196760104,0.0,-1.2798415744124914,-4.447494074098498
B_C_in_805-C_in_806,-3.442021606383043,73.42036085304059,-2.7253840843279775,0.0,-0.6807962924261926,-0.21228122100448
B_C_in_232-C_in_262,-4.170161879831649,22.129253079588228,-1.4795897158756208,0.0,-0.9590344313239999,-4.963944460735301
B_C_in_397-C_in_398,-2.357732947743929,41.539233534989776,3.7595652466103635,0.0,-1.3669397591176282,-1.9067209010004509
B_C_in_134-C_in_135,4.08126265528934,23.34823735939605,1.6181861093386507,0.0,-0.3991619855492817,-5.934978487901194
B_C_in_822-C_in_823,1.3668594899118918,84.86005947892943,4.172160864678369,0.0,-1.2570937934973472,-6.143314796124225
B_C_in_935-C_in_957,-2.746806110782159,93.58048548063158,3.46907653722078,0.0,-1.1828506958945095,-4.170084651952461
B_C_in_812-C_in_813,2.62587383320679,68.16935164771458,-3.577432334577078,0.0,-1.3433693094399197,-4.391620014233441
B_C_in_116-C_in_117,-4.040750955986793,12.658682905696658,1.8345482299709501,0.0,-1.2164680502964316,-1.7395538728340751
B_C_in_238-C_in_239,0.2160612899398556,16.409403766643813,-4.432443233182716,0.0,-1.5522430866586818,-4.3218804055848885
B_C_in_158-C_in_159,3.5073668369748074,5.344777226849699,-2.6407591743294736,0.0,-0.6570063814920379,-3.3604645646358735
B_C_in_154-C_in_155,0.21375595613085413,8.345353915607424,-4.385149887647461,0.0,-1.5225199718068236,-3.274751604793171
B_C_in_62-C_in_63,0.4270049067498785,11.53346664741251,4.369542076182295,0.0,-1.4742456403069097,-6.149556350255116
B_C_in_341-C_in_370,-1.926809264463897,37.88228069556629,3.9833204603323127,0.0,-1.3022207712496505,-4.10712766910949
B_C_in_597-C_in_628,-2.746806110782151,61.32428607648602,3.4690765372207863,0.0,-1.1828506958945124,-4.170084651952455
B_C_in_980-C_in_995,-3.7486869646954517,93.9555575667263,-2.3509108600813278,0.0,-1.0283115904890858,-5.10006844275867
B_C_in_776-C_in_777,-3.0409687148700204,70.2322481212355,-3.231987743104775,0.0,-1.3066204674204949,-1.279191895653577
B_C_in_824-C_in_825,-0.5332811117587406,83.35977113455058,4.357848368375993,0.0,-1.4501098750235735,-3.0076093914146496
B_C_in_800-C_in_801,-4.040750955986793,77.17108171398776,1.8345482299709501,0.0,-1.2164680502964327,-1.7395538728340743
B_C_in_151-C_in_181,-2.396382142075602,11.814770711983545,-3.719783388917569,0.0,-1.2344636662833675,-5.286026946339566
B_C_in_269-C_in_300,2.4862520778301604,18.56606826168843,-3.660326001439098,0.0,-1.2213216802559632,-2.1371140278742944
B_C_in_520-C_in_549,-3.5670810532681165,48.0092270201236,-2.618275881327549,0.0,-1.0572663235364452,-5.139215165160743
B_C_in_982-C_in_983,-2.537981041079271,91.23628494253961,-3.6403142352714415,0.0,-1.3511088717491406,-1.2447771811843038
B_C_in_34-C_in_50,-3.435373105651447,4.125792947041873,2.7888433904205994,0.0,-1.0779716672026287,-4.261289201960212
B_C_in_532-C_in_533,4.233667453368385,61.23051805496234,1.3301486348100258,0.0,-1.1987470286681492,-4.835299744762823
B_C_in_705-C_in_706,3.2687762352388643,75.85832941265626,3.0013892483873796,0.0,-1.286299460972534,-4.984233362059148
B_C_in_205-C_in_206,-3.9522549999994023,17.722156067975316,-1.9117822995560125,0.0,-0.4684654737772733,-0.2980961351371394
B_C_in_588-C_in_589,4.273379928515394,66.85659934638308,1.0067050871420675,0.0,-0.2662686293583085,-5.754997312792023
B_C_in_831-C_in_861,-4.392101868118452,79.32774620903237,-0.5374728006107127,0.0,-0.9211861005995415,-4.8054762865719365
