,x,y,z,theta_x,theta_y,theta_z
B_C_in_26-C_in_35,-0.5817779571276315,12.34431968848136,-0.7295264835644842,0.0,-1.1590058401381145,-5.291979888470855
B_C_in_30-C_in_31,0.7894121060572554,16.772173489784457,0.629535147442275,0.0,-1.3139836770145938,-4.923376570160868
B_C_in_32-C_in_33,-0.789412106057255,15.162044834765151,0.6295351474422753,0.0,-1.3139836770145934,-1.7817839165710747
B_C_in_42-C_left_3,0.633059356948485,15.162044834765151,-0.5048479907494239,0.0,-0.6990091625624993,-3.4632905440214747
B_C_in_31-C_in_32,4.440892098500626e-16,15.967109162274806,0.8097133092544286,0.0,-1.5707963267948961,-6.078307398616753
B_C_in_44-C_in_45,-0.6330593569484846,20.797495127332724,0.5048479907494225,0.0,-0.699009162562499,-2.819894763158104
B_C_in_23-C_left_3,0.9843807951810475,14.356980507255496,0.22467849281505964,0.0,-1.2485146301189827,-4.788678843568308
B_C_in_38-C_in_39,-0.3513214382325639,18.382302144803766,0.7295264835644837,0.0,-1.1320449700173674,-2.9149228381957073
B_C_in_14-C_in_15,-0.6330593569484838,5.501272904649302,-0.5048479907494234,0.0,-0.6990091625624999,-0.3216978904316825
B_C_in_40-C_in_41,-0.6330593569484838,16.772173489784457,-0.5048479907494234,0.0,-0.6990091625625001,-0.3216978904316883
B_C_in_13-C_in_14,-0.9843807951810473,6.306337232158956,0.2246784928150607,0.0,-1.248514630118983,-1.647086189978514
B_C_in_14-C_in_6,-0.8406935058781071,5.098740740894476,0.4048566546272142,0.0,-0.9540559567117284,-4.363944537364768
B_C_in_5-C_in_6,5.551115123125783e-17,4.6962085771396485,0.8097133092544286,0.0,-1.5707963267948966,-6.0783073986167535
B_C_in_0-C_left_1,0.9843807951810474,3.0860799221203403,0.22467849281506083,0.0,-1.2485146301189831,-4.788678843568308
B_C_in_45-C_in_49,-0.8406935058781073,21.20002729108755,-0.4048566546272146,0.0,-0.9540559567117303,-5.060833423404612
B_C_in_49-C_in_50,-1.6653345369377348e-16,21.60255945484238,-0.8097133092544286,0.0,-1.5707963267948961,-0.20487790856283672
B_C_in_27-C_in_28,-8.881784197001252e-16,10.331658869707226,-0.8097133092544286,0.0,-1.5707963267948954,-0.2048779085628314
B_C_in_36-C_left_2,0.9843807951810475,11.941787524726534,-0.22467849281506005,0.0,-1.248514630118983,-4.636099117201073
B_C_in_34-C_in_35,-0.4380906678246915,13.551916179745842,-0.9097046453766375,0.0,-1.429366482617386,-1.2706541734951717
B_C_in_7-C_in_8,-0.7894121060572554,3.0860799221203408,-0.18017816181215335,0.0,-0.3026899301649842,-0.7511865789757954
B_C_in_11-C_in_18,0.20763414892962284,9.124062378442746,0.9097046453766375,0.0,-1.4274581472690322,-0.8862234171040777
B_C_in_45-C_in_46,-0.9843807951810473,19.992430799823072,-0.22467849281506133,0.0,-1.2485146301189827,-1.4945064636112786
B_C_in_18-C_in_19,-0.6330593569484843,9.526594542197572,0.5048479907494229,0.0,-0.6990091625624993,-2.8198947631581084
B_C_in_28-C_left_2,0.8406935058781067,10.734191033462054,-0.40485665462721426,0.0,-0.954055956711728,-1.91924076981482
B_C_in_28-C_in_29,0.7894121060572546,9.526594542197572,-0.629535147442276,0.0,-1.3139836770145936,-4.501401390608511
