,x,y,z
C_left_0,2.0713243900037983,0.0,0.0
C_left_1,2.0713243900037983,3.7569668617117187,0.0
C_in_0,2.0193919629976924,2.415192982528962,0.4609130377901385
C_in_1,1.2914496335086303,2.1468382066924105,1.6194266185088573
C_in_2,0.8987139712602433,0.8050643275096541,1.8661987907203912
C_in_3,-0.46091303779013876,0.5367095516731026,2.0193919629976924
C_in_4,2.0193919629976924,6.172159844240681,0.4609130377901386
C_in_5,1.8661987907203912,4.830385965057924,0.8987139712602433
C_in_6,0.8987139712602433,4.562031189221373,1.8661987907203912
C_in_7,0.46091303779013854,3.2202573100386163,2.0193919629976924
C_in_8,-0.8987139712602431,2.951902534202065,1.8661987907203912
C_in_9,-1.29144963350863,1.6101286550193081,1.6194266185088575
C_in_10,-2.0193919629976924,1.3417738791827567,0.46091303779013865
C_in_11,1.8661987907203907,8.587352826769644,0.8987139712602434
C_in_12,1.6194266185088573,7.245578947586886,1.2914496335086303
C_in_13,0.46091303779013854,6.977224171750335,2.0193919629976924
C_in_14,-3.330943666392751e-16,5.635450292567578,2.0713243900037983
C_in_15,-1.291449633508631,5.367095516731027,1.6194266185088566
C_in_16,-1.6194266185088568,4.02532163754827,1.2914496335086305
C_in_17,-2.0713243900037983,3.7569668617117187,-6.661887332785502e-16
C_in_18,-2.0193919629976924,2.4151929825289624,-0.46091303779013815
C_in_19,-1.2914496335086307,2.1468382066924105,-1.6194266185088568
C_in_20,-0.8987139712602435,0.8050643275096545,-1.8661987907203907
C_in_21,0.46091303779013976,0.5367095516731031,-2.0193919629976924
C_left_2,2.0713243900037983,11.270900585135156,8.881784197001252e-16
C_in_22,1.6194266185088566,11.002545809298603,1.291449633508631
C_in_23,1.2914496335086303,9.660771930115848,1.6194266185088573
C_in_24,-3.330943666392751e-16,9.392417154279297,2.0713243900037983
C_in_25,-0.46091303779013876,8.05064327509654,2.0193919629976924
C_in_26,-1.6194266185088577,7.782288499259989,1.2914496335086298
C_in_27,-1.8661987907203907,6.4405146200772325,0.8987139712602434
C_in_28,-2.0193919629976924,6.1721598442406815,-0.4609130377901391
